sgRNA	Gene	Input1_DOI_rep1	Input1_DOI_rep2	Input1_DOI_rep3	amCD19_1to2rep1	amCD19_1to2rep2	amCD19_1to2rep3
BRDN0007696651	BRDN0007696651_NegCtrl	1575.8660384460004	1616.0596850199615	1812.396708977651	1210.1504573625925	1246.1461362929394	1249.169235426646
BRDN0007696650	BRDN0007696650_NegCtrl	2405.7926828169307	2402.5420650630094	2441.6373301888475	2532.475112658245	2568.6468669541814	2594.8830963042474
BRDN0007696649	BRDN0007696649_NegCtrl	2109.6271159841617	2161.210485433362	2169.7318938698486	2253.94087541768	2252.460533864928	2103.2936258958116
BRDN0007696648	BRDN0007696648_NegCtrl	1697.426532295271	1699.0174155176528	1751.7691454740905	1336.5840872362962	1479.1255396218628	1477.7238589431931
BRDN0007696647	BRDN0007696647_NegCtrl	1217.8151292899668	1249.7528230821035	1137.2261154152723	991.5058342727289	937.7910436517171	937.86207580928
BRDN0007696646	BRDN0007696646_NegCtrl	720.5221999065865	714.298380778823	628.322021764173	340.3251089833528	362.1948707214356	390.11909876100304
BRDN0007696645	BRDN0007696645_NegCtrl	1960.4392371691479	1929.575263913834	1917.1170459383466	2896.5659415426703	2959.2299842997295	2933.7744346218865
BRDN0007696644	BRDN0007696644_NegCtrl	1641.0666669651548	1617.1370581433082	1543.247070999723	1411.6837621236841	1589.7418109503012	1622.5407971196262
BRDN0007696643	BRDN0007696643_NegCtrl	1970.3850957568154	1814.2963397157434	1743.5017504508776	1970.6534941969003	1911.801574375578	1891.4865394472874
BRDN0007696642	BRDN0007696642_NegCtrl	923.8597532544575	958.8620797785105	928.7040409409047	994.3577206608576	970.0949104998452	997.9561794063031
BRDN0007696641	BRDN0007696641_NegCtrl	1465.3564985830271	1269.1455393023432	1440.363932933075	1516.2529296884013	1502.619260965956	1483.634754378966
BRDN0007696640	BRDN0007696640_NegCtrl	1690.7959599034928	1623.601296883388	1681.0369880532699	1386.0167846305262	1382.2139390774787	1388.0752781673061
BRDN0007696639	BRDN0007696639_NegCtrl	1355.9520541186835	1472.7690596148584	1388.0037644527272	1319.4727689075241	1299.9859143731528	1297.4415481521237
BRDN0007696638	BRDN0007696638_NegCtrl	1236.6017510666723	1415.6682840774863	1282.364828045008	963.9375991874853	1152.1712509165668	1112.233491164577
BRDN0007696637	BRDN0007696637_NegCtrl	1400.1558700638727	1769.0466685351846	1428.4221401217676	950.6287960428849	977.9261509478762	947.7135682022346
BRDN0007696636	BRDN0007696636_NegCtrl	1502.929742136438	1604.2085806631485	1557.9446621521015	1284.2995034539374	1298.028104261145	1221.585056726373
BRDN0007696635	BRDN0007696635_NegCtrl	1838.878743319877	2247.400335301093	2135.743714329974	2519.166309513645	2442.368114729681	2548.5810820573606
BRDN0007696634	BRDN0007696634_NegCtrl	1505.1399329336975	1454.4537165179654	1586.4212450098344	1332.7815720521246	1417.4545210936185	1387.0901289280107
BRDN0007696633	BRDN0007696633_NegCtrl	1166.980740952999	1177.5688238178786	1216.2256678593055	1299.5095641906237	1356.7624076213779	1301.3821451093056
BRDN0007696632	BRDN0007696632_NegCtrl	1525.0316501090326	1507.2449995619509	1583.6654466687635	920.2086745695126	924.0863728676628	1028.4958058244624
BRDN0007696631	BRDN0007696631_NegCtrl	2226.7672282389135	2362.679259499184	2176.1620899990144	1935.4802287433135	1962.7046372877796	2051.0807162131523
BRDN0007696630	BRDN0007696630_NegCtrl	1894.1335132513639	2171.984216666828	1961.2098193954814	2953.6036693052433	2855.4660483633184	2867.7694355890903
BRDN0007696629	BRDN0007696629_NegCtrl	217.70379353005757	203.62352031251515	191.0686849809181	190.12575920857697	194.80210614477215	196.04469861979697
BRDN0007696628	BRDN0007696628_NegCtrl	1821.1972169418013	1753.9634448083316	1819.7455045538402	1521.0060736686157	1622.0456777984293	1602.837812333717
BRDN0007696627	BRDN0007696627_NegCtrl	1369.2131989022403	1144.1702569941328	1188.6676844485962	646.4275813091617	632.3726661785065	732.9510340358238
BRDN0007696626	BRDN0007696626_NegCtrl	2490.88502851142	2318.5069614419717	2361.7191782977907	2688.3782352092785	2813.3731309551513	2663.84354305493
BRDN0007696625	BRDN0007696625_NegCtrl	2073.158967829381	2208.614902860614	2076.9533497204607	2650.353083367563	2825.119991627198	2686.5019755587255
BRDN0007696624	BRDN0007696624_NegCtrl	1378.053962091278	1628.9881625001212	1450.468526850335	1286.2007610460232	1338.163211557304	1293.5009511949418
BRDN0007696623	BRDN0007696623_NegCtrl	1052.0508194955066	1078.4504964699877	1064.6567591004043	620.7606038160038	687.1913493147239	750.6837203431421
BRDN0007696622	BRDN0007696622_NegCtrl	1196.8183167160018	1157.0987344742925	1195.0978805777618	1110.3344337780895	1178.6016874286718	1035.3918504995308
BRDN0007696621	BRDN0007696621_NegCtrl	991.2705725708712	1038.587690906162	1016.8895878551747	2785.3423724056524	2932.7995477876248	2989.9279412617275
BRDN0007696620	BRDN0007696620_NegCtrl	1906.2895626362908	1676.3925799273734	1755.4435432621851	2275.8053377266665	2273.9964450970133	2225.452131568449
BRDN0007696619	BRDN0007696619_NegCtrl	1001.2164311585389	999.8022584656828	997.5989994676781	701.564051479649	720.4741212188558	722.1143924035738
BRDN0007696618	BRDN0007696618_NegCtrl	1794.6749273746877	1736.7254748347852	1795.8619189312253	1444.005141189142	1358.7202177333857	1248.1840861873507
BRDN0007696617	BRDN0007696617_NegCtrl	866.3947925257113	761.7027982060752	954.4248254575668	542.8090425404872	556.9969768662078	531.9805892195495
BRDN0007696616	BRDN0007696616_NegCtrl	1569.2354660542221	1467.382193998125	1487.212504731281	1945.9371454997854	1891.2445681994964	1931.8776582584012
BRDN0007696615	BRDN0007696615_NegCtrl	1052.0508194955066	1027.8139596726955	1128.0401209450356	1553.3274527340739	1625.961298022445	1597.9120661372397
BRDN0007696614	BRDN0007696614_NegCtrl	1838.878743319877	1707.636400504426	1747.1761482389722	1196.841654217992	1206.9899340527843	1110.2631926859858
BRDN0007696613	BRDN0007696613_NegCtrl	1342.6909093351267	1380.1149710070472	1290.6322230682208	1800.490939705224	2033.185801320059	1816.6151972608322
BRDN0007696612	BRDN0007696612_NegCtrl	1292.9616163967885	1328.4010610864084	1405.4571539461765	1347.9916327888106	1301.9437244851606	1273.7979664090326
BRDN0007696611	BRDN0007696611_NegCtrl	1906.2895626362908	1891.8672045967016	1918.0356453853701	2155.07548062922	1930.4007704396515	2260.917504183086
BRDN0007696610	BRDN0007696610_NegCtrl	1429.9934458268756	1614.9823118966149	1715.0251675931447	3755.934373165438	3631.737757774395	3728.7898707333243
BRDN0007696609	BRDN0007696609_NegCtrl	1666.4838611336386	1595.5895956763754	1795.8619189312253	1195.891025421949	1077.774466660272	1129.9661774718952
BRDN0007696608	BRDN0007696608_NegCtrl	2221.241751245765	2084.7169936757505	2054.906962991893	3651.365205600721	3531.8894420619995	3532.745172113527
BRDN0007696607	BRDN0007696607_NegCtrl	1560.3947028651842	1548.1851782491233	1496.3984992015173	2160.7792534054774	2221.135572072804	2033.348029905834
BRDN0007696606	BRDN0007696606_NegCtrl	2387.006061040225	2197.8411716271476	2517.88108429181	2345.201239837797	2226.0300973528233	2477.6503368280873
BRDN0007696605	BRDN0007696605_NegCtrl	1410.1017286515403	1450.1442240245788	1415.5617478634365	1117.9394641464326	1121.8251941804467	1159.520654650759
BRDN0007696604	BRDN0007696604_NegCtrl	1886.3978454609558	1904.7956820768613	1816.9897062127693	3719.8104789158083	3636.6322830544145	3861.7850180382115
BRDN0007696603	BRDN0007696603_NegCtrl	1540.5029856898489	1496.4712683284845	1415.5617478634365	2192.1500036748926	2328.815128233231	2161.417431014244
BRDN0007696602	BRDN0007696602_NegCtrl	1201.2386983105207	1162.4856000910256	1176.725891637289	1593.253862167875	1515.3450266940065	1594.9566184193532
BRDN0007696601	BRDN0007696601_NegCtrl	1721.7386310651252	1609.5954462798818	1676.4439908181516	1925.023311986842	1909.8437642635702	1962.4172846765607
BRDN0007696600	BRDN0007696600_NegCtrl	1129.407497399588	1109.6943170470402	1100.4821375343263	904.0479850367835	945.6222840997482	1040.317596696008
BRDN0007696599	BRDN0007696599_NegCtrl	1930.601661406145	1667.7735949406003	1778.4085294377762	1422.1406788801557	1434.0959070456843	1611.704155487376
BRDN0007696598	BRDN0007696598_NegCtrl	869.7100787216006	838.1962899636867	892.8786625069827	1104.630661001832	1200.137598660757	1214.6890120513049
BRDN0007696597	BRDN0007696597_NegCtrl	1586.9169924322978	1855.2365184029159	1514.7704881419902	1706.3786888969782	1705.252607558759	1742.7290043136725
BRDN0007696596	BRDN0007696596_NegCtrl	962.5380922064982	865.1306180473528	968.2038171629215	1655.0447339106624	1626.9402030784488	1690.5160946310132
BRDN0007696595	BRDN0007696595_NegCtrl	2146.095264138943	2252.7872009178263	2107.267131472241	2878.503994417855	2854.4871433073145	2887.4724203749997
BRDN0007696594	BRDN0007696594_NegCtrl	1336.0603369433481	1433.9836271743793	1356.7713832539232	888.8379243000974	916.2551324196318	896.4858077588706
BRDN0007696593	BRDN0007696593_NegCtrl	1100.675017035215	1282.074016782503	1141.8191126503905	1624.6246124372901	1740.493189574899	1751.5953474673317
BRDN0007696592	BRDN0007696592_NegCtrl	1770.3628286048336	1694.7079230242664	1704.001974228861	2122.754101563762	2197.641850728711	1949.6103445657195
BRDN0007696591	BRDN0007696591_NegCtrl	1407.8915378542808	1562.1910288526294	1453.224325191406	2013.43179001883	1955.8523018957524	1981.1351202231745
BRDN0007696590	BRDN0007696590_NegCtrl	1727.264108058274	1846.6175334161428	1859.2452807758568	1122.692608126647	1179.5805924846754	1220.5999074870776
BRDN0007696589	BRDN0007696589_NegCtrl	2061.0029184444534	2027.6162181383784	2289.1498219829227	2502.054991184873	2498.1657029219023	2679.605930883657
BRDN0007696588	BRDN0007696588_NegCtrl	1895.2386086499935	2108.4192023893766	2117.371725389501	2462.1285817510716	2630.317885482426	2782.0614517703852
BRDN0007696587	BRDN0007696587_NegCtrl	2051.057059856786	1966.2059501076199	1943.756429902032	1700.674916120721	1586.8050957822898	1536.832813300921
BRDN0007696586	BRDN0007696586_NegCtrl	1491.8787881501407	1511.5544920553373	1462.4103196616425	996.2589782529433	944.6433790437443	1012.7334179957351
BRDN0007696585	BRDN0007696585_NegCtrl	1651.0125255528224	1696.8626692709597	1478.0265102610445	1575.1919150430601	1505.5559761339675	1749.625048988741
BRDN0007696584	BRDN0007696584_NegCtrl	675.2132885627674	646.4238740079846	676.0891930094025	247.16348697115006	269.19889040106705	253.18335449893377
BRDN0007696583	BRDN0007696583_NegCtrl	1085.2036814543985	1213.1221368883178	1069.2497563355225	1426.8938228603702	1386.1295593014943	1436.3475908927837
BRDN0007696582	BRDN0007696582_NegCtrl	1364.7928173077212	1526.6377157821903	1421.0733445455783	2487.7955592442295	2688.073283786655	2654.9771999012705
BRDN0007696581	BRDN0007696581_NegCtrl	1418.9424918405782	1536.33407389231	1489.9683030723518	1138.853297659376	1213.8422694448113	1265.916772494669
BRDN0007696580	BRDN0007696580_NegCtrl	1117.2514480146608	1164.640346337719	1138.1447148622958	838.4545981098245	838.9216329953252	821.6144655724155
BRDN0007696579	BRDN0007696579_NegCtrl	1807.9360721582445	1696.8626692709597	1532.2238776354393	1954.4928046641712	1950.957776615733	1847.1548236789915
BRDN0007696578	BRDN0007696578_NegCtrl	1404.5762516583916	1504.0128801919109	1434.8523362509331	1317.5715113154383	1309.7749649331915	1319.114831416624
BRDN0007696577	BRDN0007696577_NegCtrl	1382.474343685797	1569.732640716056	1472.5149135789025	1119.8407217385184	1091.4791374443264	1096.4711033358494
BRDN0007696576	BRDN0007696576_NegCtrl	908.3884176736412	958.8620797785105	887.3670658248408	641.6744373289473	662.7187229146268	759.5500634968014
BRDN0007696575	BRDN0007696575_NegCtrl	1660.95838414049	1607.4407000331885	1654.397604089584	2454.523551382729	2464.8829310177703	2566.313768364679
BRDN0007696574	BRDN0007696574_NegCtrl	2104.1016389910133	1858.4686377729558	2130.232117647832	2981.171904390487	2746.8075871468877	2913.0863005966817
BRDN0007696573	BRDN0007696573_NegCtrl	1463.1463077857675	1459.8405821346987	1342.073792101545	994.3577206608576	935.8332335397093	988.1046870133486
BRDN0007696572	BRDN0007696572_NegCtrl	1901.869181041772	1811.0642203457037	1822.501302894911	1609.414551700604	1786.501727207081	1776.2240784497183
BRDN0007696571	BRDN0007696571_NegCtrl	1551.5539396761462	1709.7911467511194	1663.5835985598205	3111.4080494483624	3374.2857280453745	3360.3440552368215
BRDN0007696570	BRDN0007696570_NegCtrl	1130.5125927982176	1070.9088846065613	1033.4243779016003	761.4536656303508	781.1662346910963	729.9955863179374
BRDN0007696569	BRDN0007696569_NegCtrl	1466.4615939816567	1436.1383734210724	1273.1788335747715	1291.9045338222804	1306.8382497651799	1214.6890120513049
BRDN0007696568	BRDN0007696568_NegCtrl	3136.2607413111846	3029.5732228507545	3125.0753187744394	3305.3363238411107	3272.479602220971	3255.9182358715025
BRDN0007696567	BRDN0007696567_NegCtrl	1554.8692258720355	1473.8464327382048	1475.2707119199733	1542.8705359776022	1479.1255396218628	1625.4962448375127
BRDN0007696566	BRDN0007696566_NegCtrl	1224.445701681745	1224.9732412451308	1244.7022507170386	919.2580457734697	963.2425751078181	974.312597663212
BRDN0007696565	BRDN0007696565_NegCtrl	2140.5697871457946	2290.495260234959	2134.8251148829504	3249.2492248745802	3449.6614173576736	3262.814280546571
BRDN0007696564	BRDN0007696564_NegCtrl	1617.8596635939302	1641.916639980281	1604.7932339503072	1784.330250172495	1692.5268418307087	1754.550795185218
BRDN0007696563	BRDN0007696563_NegCtrl	1974.8054773513343	1797.0583697421973	1888.6404630806135	2238.7308146809937	2292.5956411610873	2210.674892979017
BRDN0007696562	BRDN0007696562_NegCtrl	1299.592188788567	1157.0987344742925	1312.6786097967884	1894.6031905134696	2112.477110856373	1951.5806430443106
BRDN0007696561	BRDN0007696561_NegCtrl	971.378855395536	985.7964078621766	970.9596155039925	867.9240907871539	874.1622150114649	794.0302868721425
BRDN0007696560	BRDN0007696560_NegCtrl	2264.3404717923245	2111.6513217594165	2251.487244654953	4431.831447151929	4646.862300850419	4746.449034925537
BRDN0007696559	BRDN0007696559_NegCtrl	2422.3691137963765	2324.9712001820512	2113.6973276014064	3470.7457343525725	3435.956746573619	3827.3047946628703
BRDN0007696558	BRDN0007696558_NegCtrl	2885.404085822235	2842.110299388439	2890.83245978341	3050.5678065016177	2831.9723270192253	2809.645630470658
BRDN0007696557	BRDN0007696557_NegCtrl	1870.9265098801393	1830.4569365659431	1782.0829272258707	2089.482093702261	2158.485648488556	2175.2095203643803
BRDN0007696556	BRDN0007696556_NegCtrl	1066.417059677693	1187.2651819279984	1193.2606816837144	1803.3428260933526	2084.0888642322607	2014.63019435922
BRDN0007696555	BRDN0007696555_NegCtrl	2115.1525929773106	1930.6526370371807	1783.920126119918	1501.0428689517153	1492.8302104059171	1346.6990101168967
BRDN0007696554	BRDN0007696554_NegCtrl	1527.241840906292	1507.2449995619509	1442.2011318271223	1593.253862167875	1601.488671622348	1559.4912458047165
BRDN0007696553	BRDN0007696553_NegCtrl	1630.0157129788574	1526.6377157821903	1513.8518886949664	1745.3544695347366	1726.7885187908446	1848.139972918287
BRDN0007696552	BRDN0007696552_NegCtrl	1761.5220654157956	1730.2612360947055	1556.1074632580542	1679.7610826077776	1707.210417670767	1519.1001269936028
BRDN0007696551	BRDN0007696551_NegCtrl	2222.3468466443946	2103.0323367726432	2187.185283363298	2254.891504213723	2040.0381367120863	2313.130413865745
BRDN0007696550	BRDN0007696550_NegCtrl	1931.7067568047748	2069.633769948897	2076.9533497204607	1750.107613514951	1810.9743536071783	1873.7538531399691
BRDN0007696549	BRDN0007696549_NegCtrl	1424.467968833727	1516.9413576720706	1388.9223638997507	1291.9045338222804	1395.918609861533	1427.4812477391247
BRDN0007696548	BRDN0007696548_NegCtrl	1244.3374188570804	1363.9543741568475	1295.225220303339	1093.2231154493177	1173.7071621486523	1220.5999074870776
BRDN0007696547	BRDN0007696547_NegCtrl	1628.9106175802276	1479.2332983549381	1592.851441139	1300.4601929866665	1346.9733570613391	1383.1495319708288
BRDN0007696546	BRDN0007696546_NegCtrl	963.6431876051279	1005.1891240824161	1069.2497563355225	603.6492854872319	552.1024515861884	551.6835740054588
BRDN0007696545	BRDN0007696545_NegCtrl	1171.4011225475178	1258.3718080688768	1215.307068412282	626.4643765922611	575.5961729302815	685.6638705496416
