sgRNA	Gene	NoCAR_T_rep1	NoCAR_T_rep2	NoCAR_T_rep3	amCD19_1to10rep1	amCD19_1to10rep2	amCD19_1to10rep3
BRDN0007693642	Zfp968	294.3707135820549	317.1474956065516	354.96408158673955	281.88314852866955	286.95617304987184	287.49851039440597
BRDN0007693641	Zfp968	217.53496800301008	300.08576324797133	263.04500811799704	396.28377698998025	363.6238528723567	368.6141615413991
BRDN0007693640	Zfp968	397.1509966293487	414.49973318198045	356.9198065541596	396.28377698998025	397.57668250802857	411.73893810056
BRDN0007693639	Zfp967	462.01234029997096	436.5796221166138	471.32971714823265	517.0908406451243	531.1974959129308	564.7292168461546
BRDN0007693638	Zfp967	136.7077551211577	97.35223757542883	105.60914824068284	93.35091282442953	88.71545808030389	99.59769824377636
BRDN0007693637	Zfp967	478.97607633690296	450.6304605295623	468.3961296971026	452.11128367909987	423.86274416145193	419.9531812546859
BRDN0007693636	Zfp967	151.67575750668593	136.49385886864246	134.94502275198363	147.34800945816818	151.14485450718442	166.33842387104917
BRDN0007693635	Zfp967	534.8566185762082	488.7684505075653	545.6472659101946	550.0382216419819	567.3408306863879	493.8813696418188
BRDN0007693634	Zfp967	202.56696561748186	209.75894487901675	221.97478380217595	214.15797647957365	232.19354460523982	223.83812594993037
BRDN0007693633	Zfp966	641.6283689263096	695.5165014409503	723.6182379454194	583.9008076665298	596.9126500464891	644.818087598882
BRDN0007693632	Zfp966	708.4854462483356	755.7343803535866	680.5922886621782	766.9418132046269	802.8201329983056	837.8528017208403
BRDN0007693631	Zfp966	220.52856848011572	262.95140458517886	245.4434834112166	306.5936842763127	247.5270805697368	298.79309473132906
BRDN0007693630	Zfp966	611.6923641552531	687.4874509192654	620.9426771558667	605.8657283311014	606.769923166523	657.1394523300708
BRDN0007693629	Zfp966	218.53283482871197	199.7226317269107	199.48394667684536	283.71355858405053	262.86061653423377	255.66831817216817
BRDN0007693628	Zfp966	297.36431405916056	310.1220764000774	300.20378249897806	223.3100267564785	279.28940506762336	247.4540750180423
BRDN0007693627	Zfp965	625.6624997150794	563.0371678331502	669.835801341368	593.9680629711252	581.5791140819922	632.4967228676932
BRDN0007693626	Zfp965	363.22352455548474	390.41258161692593	384.2999560980403	406.3510322945756	410.7197133347403	373.74806351272775
BRDN0007693625	Zfp965	710.4811798997393	762.7597995600609	755.8876999078503	798.0587841461034	800.6296278605204	758.7907113623786
BRDN0007693624	Zfp965	511.905681585065	463.6776676273002	497.7320042084034	512.514815506672	483.00638288165453	521.6044402869937
BRDN0007693623	Zfp965	871.1377388377422	845.0575674073307	904.5227974317743	965.5413042134624	1017.4896365012631	998.0305432262951
BRDN0007693622	Zfp965	241.48377181985524	285.0312935198122	231.75340863927622	277.30712339021716	289.14667818765713	313.16802025104937
BRDN0007696444	Zfp948	396.1531298036468	368.3326926822926	411.68010564192105	377.97967643617056	355.9570848901082	406.60503612923134
BRDN0007693621	Zfp936	575.7691584299854	539.9536475833063	546.6251283939047	537.225351254315	544.3405267396424	512.363416738602
BRDN0007693620	Zfp936	384.17872789522426	371.34358662792437	380.3885061632002	392.62295687921835	403.05294535249175	395.31045179230824
BRDN0007693619	Zfp936	840.2038672409839	907.2827089503883	814.5594489304518	820.0237048106751	786.391344464916	712.5855936204206
BRDN0007693618	Zfp936	760.3745211848334	795.8796329620109	792.0686118051212	916.1202327181761	909.0596321808918	865.5758723660151
BRDN0007693617	Zfp936	465.0059407770766	410.48520792113806	459.5953673437123	390.79254682383737	412.9102184725255	433.30132638014044
BRDN0007693616	Zfp936	394.15739615224305	464.6812989425108	448.83888002290206	434.72238815298067	398.6719350769212	422.00674204321734
BRDN0007693615	Zfp866	344.264054867149	349.263697693291	355.94194407044955	398.11418704536123	359.24284259678615	356.2927968102103
BRDN0007693614	Zfp866	667.5729063945585	685.4801882888441	702.1052633037989	637.8979043002685	613.3414385798787	565.7559972404204
BRDN0007693613	Zfp866	552.8182214388421	527.910071800779	519.2449788500239	707.4534864047454	654.9610361977991	648.9252091759449
BRDN0007693612	Zfp866	1284.254604678321	1165.2159569595142	1115.74109391314	1157.7343600284644	1171.9202487151256	1221.8686691762255
BRDN0007693611	Zfp866	212.54563387450068	253.91872274828344	205.35112157910552	223.3100267564785	209.19324065849437	224.8649063441961
BRDN0007693610	Zfp866	509.9099479336613	562.0335365179396	538.8022285242245	556.4446568358153	627.5797219754832	516.4705383156651
BRDN0007696303	Zfp787	239.48803816845148	196.71173778127886	229.79768367185616	281.88314852866955	255.19384855198527	286.47173000014027
BRDN0007696302	Zfp787	676.5537078258754	685.4801882888441	683.5258761133084	633.321879161816	614.4366911487714	590.398726702798
BRDN0007696301	Zfp787	475.9824758597973	431.5614655405608	434.1709427672517	434.72238815298067	432.62476471259305	363.4802595700704
BRDN0007696300	Zfp787	328.29818565591887	362.3109047910289	366.6984313912599	380.72529151924203	370.19536828571256	422.00674204321734
BRDN0007696299	Zfp787	707.4875794226338	721.6109156364261	667.880076373948	797.143579118413	761.2005353803853	703.3445700720289
BRDN0007696298	Zfp787	351.24912264706217	408.47794529071683	413.6358306093411	349.6083205777655	336.2425386500407	299.8198751255948
BRDN0007694809	Zfp780b	424.0934009232995	428.55057159492895	387.2335435491704	448.45046356833797	476.4348674682987	474.37254215076985
BRDN0007694808	Zfp780b	422.0976672718957	450.6304605295623	415.59155557676115	564.6815020850296	512.5782022417558	522.6312206812595
BRDN0007694807	Zfp780b	463.0102071256728	473.71398077940626	476.2190295667828	416.418287599171	378.9573888368537	429.1942048030775
BRDN0007694806	Zfp780b	1005.8497603074961	972.5187444390776	877.1426478878935	914.2898226627951	964.9175131944164	1007.2715667746867
BRDN0007694805	Zfp780b	425.09126774900136	411.48883923634867	390.16713100030046	448.45046356833797	442.4820378326268	393.25689100377673
BRDN0007694804	Zfp780b	561.7990228701591	677.4511377671594	609.2083273513464	622.3394188295302	637.4369950955169	643.7913072046163
BRDN0007696297	Zfp638	507.9142142822575	490.77571313798654	478.17475453420286	414.58787754379	419.4817338858814	355.26601641594453
BRDN0007696296	Zfp638	215.53923435160632	219.7952580311228	221.97478380217595	256.257407753336	284.7656679120866	296.7395339427976
BRDN0007696295	Zfp638	613.6880978066569	615.2259962241018	604.3190149327962	454.85689876217134	417.2912287480961	519.5508794984622
BRDN0007696294	Zfp638	204.56269926888564	210.76257619422736	191.66104680716515	203.1755161472878	234.38404974302512	208.43642003594434
BRDN0007696293	Zfp638	273.4155102423154	306.10755113923494	292.38088262929784	222.394821728788	224.52677662299135	199.19539648755273
BRDN0007696292	Zfp638	198.57549831467435	200.72626304212127	213.17402144878574	171.1433401781208	186.1929367117489	184.82047096783242
BRDN0007696438	Zfp62	653.6027708347322	687.4874509192654	694.2823634341187	721.1815618201026	700.96164409129	733.1212015057353
BRDN0007693609	Zfp60	200.5712319660781	204.74078830296372	172.10379713296462	235.2076921164548	213.57425093406493	254.64153777790244
BRDN0007693608	Zfp60	408.12753171206936	414.49973318198045	426.3480428975715	459.4329239006238	463.291836641587	480.53322451636427
BRDN0007693607	Zfp60	1258.310067210072	1227.4410985025718	1172.4571179683214	1137.5998494192736	1228.8733822975428	1152.0476023661554
BRDN0007693606	Zfp60	917.0396128200288	842.0466734616988	926.0357720733949	879.5120316105567	869.6305397007567	951.825425484337
BRDN0007693605	Zfp60	409.1253985377713	495.7938697140396	432.21521779983163	376.1492663807896	433.7200172814857	412.7657184948257
BRDN0007693604	Zfp60	413.1168658405788	342.2382784868168	416.5694180604712	432.8919780975997	446.8630481081974	475.3993225450356
BRDN0007694803	Zfp592	124.73335321273514	151.54832859680158	135.92288523569366	91.52050276904856	106.23949918258614	105.75838060937078
BRDN0007694802	Zfp592	172.63096084642544	195.70810646606824	166.23662223070446	144.60239437509674	107.33475175147879	178.659788602238
BRDN0007694801	Zfp592	307.34298231617936	302.09302587839255	304.11523243381816	229.7164619503119	202.62172524513852	220.75778476713316
BRDN0007694800	Zfp592	260.44324150819097	227.82430855280765	236.64272105782635	222.394821728788	197.1454624006753	183.7936905735667
BRDN0007694799	Zfp592	199.5733651403762	233.8460964440713	200.4618091605554	175.71936531657323	152.24010707607707	187.90081215062963
BRDN0007694798	Zfp592	200.5712319660781	203.7371569877531	153.52440994247414	136.36554912588235	155.52586478275498	145.80281598573447
BRDN0007696291	Zfp36l2	597.7222285954268	609.2042083328381	572.0495529703653	527.1580959497197	594.7221449087039	502.0956127959447
BRDN0007696290	Zfp36l2	1171.4956533740085	1283.6444521543656	1260.464741502224	1403.0093074495144	1409.5900561648286	1327.6270497855962
BRDN0007696289	Zfp36l2	1063.7260361982053	1229.4483611329929	1135.2983435873405	1834.0708754917332	1768.8328987616146	1731.1517447320302
BRDN0007696288	Zfp36l2	696.511044339913	760.7525369296396	777.4006745494709	933.5091282442953	940.8219566787783	937.4504999646166
BRDN0007696287	Zfp36l2	913.0481455172212	935.3843857762852	984.7075210959964	1090.9243930070588	1095.2525688926407	1122.270970932449
BRDN0007696286	Zfp36l2	492.94621189672927	525.9028091703577	551.5144408124548	778.8394785646033	811.5821535494467	770.0852956993017
BRDN0007694797	Zfp316	1014.8305617388131	1008.6494717866594	1032.6227827977877	914.2898226627951	858.6780140118303	807.0493898928682
BRDN0007694796	Zfp316	914.0460123429231	930.3662292002322	870.2976105019234	786.1611187861272	727.2477057447134	799.8619271330081
BRDN0007694795	Zfp316	550.8224877874384	580.0989001917305	575.9610029052054	528.0733009774102	530.1022433440381	567.8095580289518
BRDN0007694794	Zfp316	1356.1010161288564	1357.9131694799505	1308.380003204015	1257.4917080467271	1277.064495328819	1210.5740848393023
BRDN0007694793	Zfp316	458.02087299716345	497.8011323444608	485.019791920173	368.8276261592657	375.67163113017574	416.8728400718887
BRDN0007694792	Zfp316	305.34724866477563	323.1692834978153	322.69461962430864	518.0060456728148	493.95890857058095	457.9440558425181
BRDN0007693603	Zfp182	555.8118219159478	599.1678951807321	559.337340682135	595.7984730265061	626.4844694065905	573.9702403945462
BRDN0007693602	Zfp182	279.4027111965267	256.92961669391525	288.46943269445774	260.8334328917884	254.09859598309262	240.26661225818214
BRDN0007693601	Zfp182	377.19366011531105	410.48520792113806	371.58774380981	401.7750071561232	403.05294535249175	373.74806351272775
BRDN0007693600	Zfp182	586.7456935127061	558.0190112570972	523.156428784864	477.7370244544335	432.62476471259305	485.66712648769294
BRDN0007693599	Zfp182	748.4001192764108	783.8360571794836	758.8212873589804	666.2692601586735	706.4379069357532	710.5320328318891
BRDN0007693598	Zfp182	555.8118219159478	563.0371678331502	576.9388653889155	539.9709663373865	463.291836641587	461.0243970253153
BRDN0007696446	Zfp169	537.8502190533139	485.75755656193354	484.041929436463	523.4972758389578	489.57789829501036	482.5867853048957
BRDN0007694791	Zdhhc8	1004.8518934817943	1063.8491941232428	1040.445682667468	998.4886852103198	1027.3469096212968	962.0932294269943
BRDN0007694790	Zdhhc8	388.17019519803176	404.4634200298744	417.5472805441812	455.77210378986183	401.9576927835991	431.247765591609
BRDN0007694789	Zdhhc8	254.45604055397968	285.0312935198122	292.38088262929784	328.5586049408843	253.0033434142	307.00733788545494
BRDN0007694788	Zdhhc8	785.3211918273804	823.9813097879079	811.6258614793218	932.5939232166048	875.1068025452199	852.2277272405606
BRDN0007694787	Zdhhc8	519.8886161906801	591.1388446590472	618.9869521884466	408.18144234995657	366.9096105790346	394.2836713980425
BRDN0007694786	Zdhhc8	805.2785283414181	807.9232087445382	749.0426625218802	637.8979043002685	629.7702271132683	590.398726702798
BRDN0007694785	Zdhhc15	366.2171250325904	415.50336449719106	414.61369309305115	456.6873088175523	440.2915326948415	441.5155695342663
BRDN0007694784	Zdhhc15	302.35364818767	327.1838087586577	316.8274447220485	164.7369049842874	146.76384423161386	161.2045218997205
BRDN0007694783	Zdhhc15	1063.7260361982053	997.6095273193428	917.2350097200047	1120.2109538931543	1083.2047906348216	1093.5211198930085
BRDN0007694782	Zdhhc15	425.09126774900136	475.7212434098275	463.50681727855243	439.2984132914331	415.1007236103108	436.38166756293765
BRDN0007694781	Zdhhc15	569.7819574757741	536.9427536376744	492.84269178985323	508.85399539591	598.0079026153818	580.1309227601406
BRDN0007694780	Zdhhc15	255.45390737968157	252.91509143307283	265.97859556912715	203.1755161472878	242.0508177252736	224.8649063441961
BRDN0007693597	Zc3hc1	532.8608849248045	543.9681728441487	568.1381030355252	516.1756356174338	587.0553769264554	519.5508794984622
BRDN0007693596	Zc3hc1	724.4513154595656	772.796112712167	819.448761349002	878.5968265828662	966.0127657633091	965.1735706097915
BRDN0007693595	Zc3hc1	299.36004771056434	267.9695611612319	283.58012027590763	332.2194250516463	292.4324358943351	292.63241236573464
BRDN0007693594	Zc3hc1	404.13606440926185	494.790238398829	459.5953673437123	532.6493261158627	518.054465086219	524.6847814697909
BRDN0007693593	Zc3hc1	764.365988487641	800.897789538064	834.1166986046524	970.1173293519148	970.3937760388797	954.9057666671341
BRDN0007693592	Zc3hc1	467.0016744284804	485.75755656193354	515.3335289151838	539.055761309696	507.10193939729265	587.3183855200008
BRDN0007696285	Zc3hav1	671.564373697366	631.2840972674715	719.7067880105793	613.1873685526253	669.1993195934034	670.4875974555254
BRDN0007696284	Zc3hav1	541.8416863561215	564.0407991483609	590.6289401608559	575.6639624173155	576.102851237529	585.2648247314693
BRDN0007696283	Zc3hav1	936.9969493340664	929.3625978850216	971.0174463240561	887.748876859771	843.3444780473333	891.2453822226586
BRDN0007696282	Zc3hav1	274.4133770680173	249.904197487441	271.8457704713873	304.7632742209317	281.47991020540866	301.8734359141263
BRDN0007696281	Zc3hav1	681.5430419543848	662.3966680390002	646.3671017323273	712.0295115431978	740.3907365714251	761.8710525451759
BRDN0007696280	Zc3hav1	587.743560338408	611.2114709632593	603.3411524490862	520.7516607558863	526.8164856373602	515.4437579213993
BRDN0007696279	Zc3h14	219.53070165441386	187.6790559443834	182.8602844537749	175.71936531657323	144.57333909382857	157.09740032265756
BRDN0007696278	Zc3h14	594.7286281183211	623.2550467457866	629.7434395092569	590.3072428603632	622.1034591310199	621.2021385307701
BRDN0007696277	Zc3h14	354.2427231241678	338.22375322597435	345.1854567496393	363.3363959931228	349.3855694767524	331.6500673478326
BRDN0007696276	Zc3h14	280.4005780222286	262.95140458517886	272.8236329550973	262.66384294716937	242.0508177252736	242.32017304671362
BRDN0007696275	Zc3h14	588.7414271641098	575.0807436156775	582.8060402911757	616.8481886633873	644.0085105088727	569.8631188174833
BRDN0007696274	Zc3h14	846.1910681951952	897.2463957982822	825.3159362512622	770.6026333153889	732.7239685891766	723.8801779573437
BRDN0007694779	Zbtb8os	158.6608252865991	165.59916700975006	192.63890929087518	86.02927260290565	90.90596321808917	86.2495531183218
BRDN0007694778	Zbtb8os	159.65869211230097	149.54106596638036	189.7053218397451	129.95911393204895	157.71636992054025	142.72247480293726
BRDN0007694777	Zbtb8os	65.85921049632415	79.2868739016379	72.36182379454195	74.13160724292933	59.143638720202595	70.84784720433576
BRDN0007694776	Zbtb8os	123.73548638703326	101.36676283627125	135.92288523569366	103.41816812902488	124.85879285376103	104.73160021510503
BRDN0007694775	Zbtb8os	178.61816180063673	182.66089936833038	225.88623373701606	175.71936531657323	199.3359675384606	237.18627107538492
BRDN0007694774	Zbtb8os	78.83147923044861	78.2832425864273	58.671749022601574	79.62283740907225	62.429396426880515	80.08887075272737
BRDN0007696273	Zbtb7a	266.43044246240225	264.9586672156001	246.42134589492662	118.97665359976313	133.62081340490215	127.32076888895122
BRDN0007696272	Zbtb7a	542.8395531818234	596.1570012351002	578.8945903563356	541.8013763927675	518.054465086219	560.6220952690917
BRDN0007696271	Zbtb7a	77.83361240474673	98.35586889063943	67.47251137599181	106.16378321209633	81.0486900980554	75.98174917566443
BRDN0007696270	Zbtb7a	539.8459527047177	612.2151022784699	609.2083273513464	507.02358534052905	547.6262844463204	502.0956127959447
BRDN0007696269	Zbtb7a	392.16166250083927	410.48520792113806	360.8312564889997	396.28377698998025	361.43334773457144	394.2836713980425
BRDN0007696268	Zbtb7a	593.7307612926193	671.4293498758957	667.880076373948	555.5294518081248	616.6271962865567	586.291605125735
BRDN0007694773	Zbtb34	773.3467899189578	825.9885724183291	877.1426478878935	748.6377126508172	714.1046749180017	772.1388564878332
BRDN0007694772	Zbtb34	901.0737436087986	771.7924813969563	801.8472366422216	860.2927260290564	829.106194651729	804.9958291043367
BRDN0007694771	Zbtb34	481.9696768140086	492.78297576840777	469.3739921808126	496.0411250082432	467.6728469171576	542.1400481723084
BRDN0007694770	Zbtb34	456.02513934575967	467.6921928881426	431.2373553161216	450.28087362371895	508.19719196618524	447.67625189986074
BRDN0007694769	Zbtb34	800.2891942129087	784.8396884946942	798.9136491910915	746.8073025954362	772.1530610693117	744.4157858426584
BRDN0007694768	Zbtb34	423.0955340975976	434.57235948619257	425.3701804138614	425.5703378760758	433.7200172814857	425.08708322601456
BRDN0007696267	Ypel5	329.2960524816208	316.143864291341	329.53965701027886	360.5907809100513	378.9573888368537	371.6945027241963
BRDN0007696266	Ypel5	532.8608849248045	519.8810212790942	483.06406695275297	599.4592931372681	584.8648717886701	582.1844835486721
BRDN0007696265	Ypel5	378.19152694101297	320.15838955218345	323.6724821080187	399.9445971007422	416.19597617920346	405.5782557349656
BRDN0007696264	Ypel5	516.8950157135744	519.8810212790942	517.2892538826039	483.2282546205764	451.24405838376794	412.7657184948257
BRDN0007696263	Ypel5	728.4427827623732	825.9885724183291	825.3159362512622	868.5295712782709	803.9153855671982	845.0402644807004
BRDN0007696262	Ypel5	250.46457325117217	266.9659298460213	274.77935792251736	194.93867089807344	237.66980744970303	216.65066319007022
BRDN0007696261	Xrn1	356.23845677557154	388.4053189865047	312.91599478720843	233.37728206107383	193.8597046939974	172.4991062366436
BRDN0007696260	Xrn1	579.760625732793	562.0335365179396	577.9167278726255	580.2399875557679	602.3889128909524	534.9525854124482
BRDN0007696259	Xrn1	440.0592701345296	394.4271068777683	389.18926851659046	347.77791052238456	370.19536828571256	322.409043799441
BRDN0007696258	Xrn1	383.18086106952234	438.586884747035	415.59155557676115	225.14043681185947	249.71758570752206	209.46320043021007
BRDN0007696257	Xrn1	835.2145331124746	853.0866179290155	862.4747106322432	687.3189757955547	737.1049788647472	707.4516916490919
BRDN0007696256	Xrn1	378.19152694101297	376.3617432039774	362.78698145641977	317.5761446085985	309.9564769966173	316.2483614338466
BRDN0007696431	Xrcc5	459.0187398228653	439.5905160622456	440.0381176695118	345.9475004670036	442.4820378326268	364.5070399643362
BRDN0007696255	Xrcc5	291.3771131049493	320.15838955218345	339.3182818473791	378.89488146386105	400.8624402147065	398.39079297510546
BRDN0007696254	Xrcc5	409.1253985377713	490.77571313798654	426.3480428975715	376.1492663807896	345.0045592011818	263.8825613262941
BRDN0007696253	Xrcc5	341.27045439004337	339.22738454118496	317.80530720575854	253.51179267026453	291.3371833254424	261.82900053776257
BRDN0007696252	Xrcc5	417.1083331433863	465.68493025772136	465.4625422459725	383.47090660231345	430.43425957480775	393.25689100377673
BRDN0007696251	Xrcc5	588.7414271641098	574.0771123004669	610.1861898350564	423.73992782069485	452.3393109526606	486.6939068819587
BRDN0007696250	Xrcc5	511.905681585065	505.83018286614566	498.7098666921134	500.6171501466956	444.6725429704121	439.46200874573486
BRDN0007696249	Xrcc3	73.84214510193921	80.29050521684852	73.33968627825197	106.16378321209633	82.14394266694805	80.08887075272737
BRDN0007696248	Xrcc3	244.47737229696088	227.82430855280765	246.42134589492662	192.19305581500197	200.43122010735325	187.90081215062963
BRDN0007696247	Xrcc3	228.51150308573077	189.68631857480463	192.63890929087518	203.1755161472878	180.71667386728572	246.42729462377656
BRDN0007696246	Xrcc3	52.8869417621997	61.22151022784699	73.33968627825197	70.47078713216739	38.33383991124242	44.151556953426635
BRDN0007696245	Xrcc3	229.50936991143266	192.69721252043644	208.2847090302356	292.8656088609554	323.099507823329	287.49851039440597
BRDN0007696244	Xrcc3	225.51790260862512	222.80615197675462	252.28852079718678	269.98548316869324	233.28879717413247	247.4540750180423
BRDN0007696447	Xpnpep3	240.48590499415334	227.82430855280765	246.42134589492662	195.85387592576393	222.33627148520605	188.92759254489536
BRDN0007693591	Xkrx	700.5025116427205	747.7053298319018	756.8655623915603	770.6026333153889	861.9637717185082	803.969048710071
BRDN0007693590	Xkrx	619.6752987608681	560.0262738875184	585.7396277423057	603.1201132480301	629.7702271132683	665.3536954841967
BRDN0007693589	Xkrx	506.9163474565556	472.71034946419564	525.1121537522841	626.9154439679827	743.6764942781031	654.0591111472736
BRDN0007693588	Xkrx	751.3937197535165	772.796112712167	773.4892246146308	674.5061054078878	727.2477057447134	712.5855936204206
BRDN0007693587	Xkrx	338.2768539129377	324.1729148130259	394.07858093514056	377.97967643617056	393.195672232458	386.0694282439166
BRDN0007693586	Xkrx	721.4577149824601	763.7634308752715	691.3487759829885	765.111403149246	768.8673033626337	777.2727584591619
BRDN0007693585	Wwp1	601.7136958982343	578.0916375613093	551.5144408124548	641.5587244110304	732.7239685891766	696.1571073121688
BRDN0007693584	Wwp1	338.2768539129377	379.37263714960926	398.9678933536907	315.7457345532175	384.43365168131686	353.2124556274131
BRDN0007693583	Wwp1	432.0763355289145	455.6486171056153	438.08239270209174	417.3334926268614	393.195672232458	443.5691303227978
BRDN0007693582	Wwp1	837.2102667638783	874.1628755484383	827.2716612186822	867.6143662505804	857.5827614429377	808.076170287134
BRDN0007693581	Wwp1	376.1957932896092	459.66314236645775	447.861017539192	467.66976914983815	489.57789829501036	464.1047382081125
BRDN0007693580	Wwp1	568.7840906500722	590.1352133438365	591.6068026445658	617.7633936910778	569.5313358241732	618.1217973479728
BRDN0007693579	Wipi2	408.12753171206936	447.61956658393046	419.50300551160126	409.09664737764706	415.1007236103108	386.0694282439166
BRDN0007693578	Wipi2	507.9142142822575	544.9718041593593	541.7358159753545	518.0060456728148	535.5785061885013	521.6044402869937
BRDN0007693577	Wipi2	359.2320572526772	375.3581118887668	405.8129307396609	446.620053512957	465.4823417793723	444.59591071706353
BRDN0007693576	Wipi2	277.40697754512297	272.9877177372849	265.0007330854171	120.8070636551441	127.04929799154631	156.0706199283918
BRDN0007693575	Wipi2	524.8779503191895	549.9899607354123	629.7434395092569	514.3452255620529	504.91143425950736	537.0061462009797
BRDN0007693574	Wipi2	271.4197765909117	241.87514696575616	199.48394667684536	174.80416028888274	196.05020983178267	194.06149451622403
BRDN0007694767	Wdr36	167.64162671791604	167.60642964017129	200.4618091605554	204.09072117497828	178.52616872950043	188.92759254489536
BRDN0007694766	Wdr36	147.68429020387842	183.664530683541	181.88242197006488	271.8158932240742	198.24071496956796	255.66831817216817
BRDN0007694765	Wdr36	109.76535082720693	138.5011214990637	159.39158484473427	124.46788376590604	136.9065711115801	121.16008652335681
BRDN0007694764	Wdr36	320.31525105030386	273.99134905249554	284.55798275961763	274.5615083071457	349.3855694767524	352.1856752331473
BRDN0007694763	Wdr36	67.85494414772792	67.24329811911063	79.20686118051212	58.57312177219108	65.71515413355844	61.60682365594414
BRDN0007694762	Wdr36	74.84001192764109	71.25782337995305	84.09617359906225	75.04681227061982	66.81040670245108	62.633604050209875
BRDN0007696243	Wdr26	428.084868226107	509.84470812698805	451.7724674740321	551.8686316973628	569.5313358241732	528.7919030468538
BRDN0007696242	Wdr26	607.7008968524456	643.3276730499987	571.0716904866554	494.21071495286225	539.9595164640718	506.2027343730077
BRDN0007696241	Wdr26	503.92274697945	505.83018286614566	533.9129161056743	566.5119121404106	572.817093530851	580.1309227601406
BRDN0007696240	Wdr26	372.2043259868017	420.5215210732441	435.1488052509617	402.6902121838137	374.5763785612831	388.12298903244806
BRDN0007696239	Wdr26	518.8907493649782	498.8047636596714	532.9350536219644	625.0850339126017	554.1977998596761	587.3183855200008
BRDN0007696238	Wdr26	769.3553226161504	743.6908045710594	750.0205250055901	790.7371439245795	726.1524531758207	726.9605191401408
BRDN0007694761	Wdfy1	1027.8028304729376	1032.7366233517141	1060.9807948253786	1048.8249617332965	1018.5848890701558	1028.833955054267
BRDN0007694760	Wdfy1	870.1398720120403	834.017622940014	918.2128722037147	930.7635131612238	926.583673283174	854.281288029092
BRDN0007694759	Wdfy1	483.96541046541233	456.6522484208259	435.1488052509617	410.01185240533755	424.9579967303446	480.53322451636427
BRDN0007694758	Wdfy1	423.0955340975976	450.6304605295623	413.6358306093411	408.18144234995657	431.5295121437004	439.46200874573486
BRDN0007694757	Wdfy1	430.0806018775108	417.5106271276123	378.43278119578014	409.09664737764706	458.91082636601647	442.5423499285321
BRDN0007694756	Wdfy1	674.5579741744716	719.6036530060048	748.0648000381701	641.5587244110304	697.6758863846121	701.2910092834975
BRDN0007693573	Wasf3	609.6966305038494	578.0916375613093	607.2526023839263	579.3247825280774	543.2452741707498	675.621499426854
BRDN0007693572	Wasf3	300.3579145362662	306.10755113923494	296.29233256413795	259.0030228364074	273.8131422231602	255.66831817216817
BRDN0007693571	Wasf3	223.52216895722137	209.75894487901675	220.0190588347559	157.4152647627635	190.5739469873195	192.00793372769257
BRDN0007693570	Wasf3	570.779824301476	509.84470812698805	481.1083419853329	623.2546238572207	663.7230567489403	647.8984287816792
BRDN0007693569	Wasf3	468.9974080798841	500.8120262900926	535.8686410730944	566.5119121404106	617.7224488554493	563.7024364518888
BRDN0007693568	Wasf3	519.8886161906801	563.0371678331502	556.403753231005	591.2224478880537	550.9120421529983	609.907554193847
BRDN0007696237	Vps13d	143.69282290107088	140.5083841294849	147.65723504021398	86.02927260290565	78.85818496027012	80.08887075272737
BRDN0007696236	Vps13d	241.48377181985524	255.92598537870464	211.21829648136568	134.53513907050137	143.47808652493592	122.18686691762254
BRDN0007696235	Vps13d	170.63522719502168	190.6899498900152	227.8419587044361	248.0205625041216	236.57455488081038	236.1594906811192
BRDN0007696234	Vps13d	461.0144734742691	456.6522484208259	436.12666773467174	471.3305892606001	401.9576927835991	426.1138636202803
BRDN0007696233	Vps13d	230.50723673713455	224.81341460717584	213.17402144878574	334.04983510702726	285.8609204809792	310.08767906825216
BRDN0007696232	Vps13d	167.64162671791604	158.5737478032758	195.57249674200526	206.83633625804976	201.52647267624587	185.84725136209815
BRDN0007693567	Vopp1	844.1953345437914	865.1301937115428	902.5670724643543	828.2605500598895	966.0127657633091	828.6117781724487
BRDN0007693566	Vopp1	671.564373697366	670.4257185606851	673.7472512762081	648.8803646325543	649.4847733533359	597.5861894626581
BRDN0007693565	Vopp1	590.7371608155137	644.3313043652093	625.8319895744169	611.3569584972444	588.1506294953481	533.9258050181826
BRDN0007693564	Vopp1	442.0550037859333	451.6340918447729	446.883155055482	306.5936842763127	311.05172956550996	312.1412398567836
BRDN0007693563	Vopp1	363.22352455548474	343.2419098020274	414.61369309305115	430.1463630145282	411.81496590363287	441.5155695342663
BRDN0007693562	Vopp1	429.08273505180887	380.3762684648198	433.19308028354163	474.991409371362	417.2912287480961	484.64034609342724
BRDN0007694755	Vmn2r99	496.9376791995368	490.77571313798654	518.2671163663139	603.1201132480301	537.7690113262865	598.6129698569239
BRDN0007694754	Vmn2r99	876.1270729662516	846.0611987225412	891.8105851435439	688.2341808232452	694.3901286779342	697.1838877064345
BRDN0007694753	Vmn2r99	320.31525105030386	332.20196533471074	430.2594928324116	639.7283143556494	509.2924445350779	647.8984287816792
BRDN0007694752	Vmn2r99	710.4811798997393	693.509238810529	675.7029762436282	795.313169063032	819.2489215316953	813.2100722584627
BRDN0007694751	Vmn2r99	555.8118219159478	575.0807436156775	596.496115063116	476.821819426743	472.0538571927281	515.4437579213993
BRDN0007694750	Vmn2r99	496.9376791995368	511.8519707574093	530.9793286545442	428.3159529591473	423.86274416145193	458.97083623678384
BRDN0007696428	Vmn2r96	309.33871596758314	369.3363239975032	319.7610321731786	283.71355858405053	272.71788965426754	234.10592989258774
