sgRNA	Gene	ahEGFRv3_1to10rep1	ahEGFRv3_1to10rep2	ahEGFRv3_1to10rep3	amCD19_1to10rep1	amCD19_1to10rep2	amCD19_1to10rep3
BRDN0007693625	Zfp965	647.9065091486403	600.3316250745826	649.8420556614465	801.3644944127831	803.7314817102485	761.6313424197843
BRDN0007693624	Zfp965	379.5920960501665	453.88562283506405	463.3489213444041	514.6377487054569	484.8776791165795	523.557133896144
BRDN0007693623	Zfp965	825.74280620228	895.1633117024875	818.0703984732114	969.5407587218878	1021.4316641707536	1001.7667995020709
BRDN0007693622	Zfp965	284.9540666239606	258.94756687385063	247.05533772927774	278.4557818888455	290.2669099473401	314.340405193551
BRDN0007696444	Zfp948	355.6725941072793	381.14754225252176	358.56669639307626	379.54533967027453	357.33615807911184	408.1272146119548
BRDN0007693621	Zfp936	426.39112159059795	513.0459283755318	496.0332850906899	539.4506401608986	546.449447893288	514.281515382236
BRDN0007693620	Zfp936	475.2701038217153	425.760231676481	386.44453605902584	394.2492753475733	404.6144805326559	396.7903475394005
BRDN0007693619	Zfp936	779.9837590071915	730.2903290487249	750.7790613485055	823.4203979287312	789.438035387084	715.2532498502441
BRDN0007693618	Zfp936	852.7822431811959	859.2791919484332	920.9300137924049	919.9149758110044	912.581572940501	868.8162674693887
BRDN0007693617	Zfp936	433.67097000799845	442.2475299418573	400.8641083000343	392.41128338791094	414.50994337176974	434.9234458743559
BRDN0007693616	Zfp936	421.19122986388334	412.18245663440644	410.47715646070657	436.52309041980726	400.2164970486053	423.5865788018016
BRDN0007693615	Zfp866	429.5110566266267	353.0221510939387	346.06973378420224	399.7632512265603	360.63464569214983	357.62662492512203
BRDN0007693614	Zfp866	692.625577998386	698.2855735924062	711.3655638897491	640.5401979423277	615.7176877670851	567.8739779070381
BRDN0007693613	Zfp866	597.9875485721801	540.201478459681	534.4854777333791	710.3838924094969	657.4985308655658	651.3545445322106
BRDN0007693612	Zfp866	1000.4591682198909	1049.368042537477	986.2987412849765	1162.529914486434	1176.4605819835376	1226.4428923945106
BRDN0007693611	Zfp866	269.3543914438168	250.21899720394558	257.62969070601724	224.23501907880626	210.0037113634165	225.70671717176288
BRDN0007693610	Zfp866	528.3089994342043	593.5427375535453	508.53024769956386	558.7495557373533	630.0111340902496	518.4040124995284
BRDN0007696303	Zfp787	271.4343481345026	248.27931505507777	313.3853700379165	283.05076178800135	256.1825379459479	287.54417393115
BRDN0007696302	Zfp787	739.4246035388175	803.998250705701	839.2191044266905	635.9452180431718	616.8171836380977	592.6089606107929
BRDN0007696301	Zfp787	421.19122986388334	434.4888013463861	409.5158516446393	436.52309041980726	434.3008690499975	364.84099488038385
BRDN0007696300	Zfp787	372.31224763276606	352.05231001950483	373.9475734501519	382.30232760976804	371.62960440227636	423.5865788018016
BRDN0007696299	Zfp787	627.1069422417819	713.8030307833486	665.2229327185221	800.4454984329518	764.1496303537931	705.977631336336
BRDN0007696298	Zfp787	367.11235590605145	407.33325126223696	375.87018308228636	351.0564642955082	337.5452324008841	300.9422895623505
BRDN0007694809	Zfp780b	423.2711865545692	411.21261555997256	384.5219264268914	450.3080301172749	478.28070389050356	476.1484170472806
BRDN0007694808	Zfp780b	392.07183619428156	404.4237280389353	435.47108167845454	567.0205195558339	514.5640676339211	524.5877581754671
BRDN0007694807	Zfp780b	461.75038533225734	445.15705316515897	469.1167502408075	418.1431708231838	380.42557137037755	430.8009487570634
BRDN0007694806	Zfp780b	921.4208139738288	1004.7553531135179	946.8852438262201	918.076983851342	968.6558623621463	1011.0424180159789
BRDN0007694805	Zfp780b	482.5499522391158	418.00150308100984	404.7093275643032	450.3080301172749	444.1963318891114	394.72909898075426
BRDN0007694804	Zfp780b	564.7082415212066	536.3221141619454	590.2411570652783	624.9172662851978	639.9065969293634	646.2014231355951
BRDN0007696297	Zfp638	459.67042864157145	489.76974258911827	472.9619695050764	416.30517886352146	421.10691859784566	356.5960006457989
BRDN0007696296	Zfp638	163.27660021883872	195.9078970356473	205.7192306383869	257.31887435272847	285.8689264632895	297.85041672438115
BRDN0007696295	Zfp638	548.0685879957198	605.1808304467521	504.68502843529495	456.74100197609306	418.9079268558204	521.4958853374978
BRDN0007696294	Zfp638	176.79631870829672	185.23964521687444	186.49313431704232	204.01710752252046	235.2921163967075	209.216728702593
BRDN0007696293	Zfp638	334.87302720042084	321.0173956376201	297.0431881647736	223.31602309897508	225.39665355759365	199.94111018868492
BRDN0007696292	Zfp638	151.83683842006658	153.2348897605558	134.58267424941198	171.8522482284294	186.9142980721508	185.51237027816128
BRDN0007696438	Zfp62	727.9848417400453	669.1903413593893	818.0703984732114	724.1688321069645	703.6773574480972	735.8657354367064
BRDN0007693609	Zfp60	192.39599388844056	201.7269434822507	204.75792582231966	236.18196681661152	214.40169484746713	255.59482127213332
BRDN0007693608	Zfp60	363.99242087002267	360.7808796894099	381.6380119786897	461.33598187524893	465.08675343835176	482.3321627232193
BRDN0007693607	Zfp60	1131.4964397330991	1156.050560725206	1100.6940143969766	1142.3120029301483	1233.6343672761955	1156.3604414005385
BRDN0007693606	Zfp60	881.9016368507978	923.2887028610704	850.7547622194973	883.1551366177574	872.9997215840456	955.3887069325306
BRDN0007693605	Zfp60	411.83142475579706	365.6300850615794	422.01281425351334	377.70734771061217	435.4003649210101	414.3109602878935
BRDN0007693604	Zfp60	405.59155468373956	354.9618332428065	460.46500689620245	434.6850984601449	448.594315373162	477.17904132660374
BRDN0007694803	Zfp592	133.117228203894	156.1444129838575	112.47266347986573	91.89959798311732	106.65109948822723	106.15430077028117
BRDN0007694802	Zfp592	142.4770333119803	130.92854504857618	135.54397906547922	145.20136481332537	107.75059535923988	179.32862460222256
BRDN0007694801	Zfp592	221.51538755804236	255.06820257611506	223.98402214366425	230.66799093762447	203.4067361373406	221.58422005447042
BRDN0007694800	Zfp592	221.51538755804236	211.42535422658966	210.52575471872305	223.31602309897508	197.90925678227734	184.48174599883816
BRDN0007694799	Zfp592	163.27660021883872	145.47616116508462	169.18964762783222	176.44722812758525	152.8299260707586	188.60424311613062
BRDN0007694798	Zfp592	186.15612381638303	162.9333005048948	185.5318295009751	136.9304009948448	156.12841368379657	146.3486476638828
BRDN0007696291	Zfp36l2	576.1480033199787	603.2411482978843	619.0803015472951	529.3416843827557	597.02625795987	503.97527258900476
BRDN0007696290	Zfp36l2	1258.3737978649356	1286.979105773782	1234.3153838303215	1408.8208370811885	1415.051185993283	1332.5971931647919
BRDN0007696289	Zfp36l2	1224.0545124686191	1233.6378466799176	1278.5354053694139	1841.6679435816711	1775.6858316854327	1737.6325349387773
BRDN0007696288	Zfp36l2	919.3408572831429	844.7315758319247	902.6652222871276	937.3758994277966	944.4669531998679	940.9599670220069
BRDN0007696287	Zfp36l2	846.5423731091385	965.961710136162	944.9626341940856	1095.4432079587584	1099.4958710126518	1126.4723373001682
BRDN0007696286	Zfp36l2	574.0680466292929	599.3617840001486	498.9171995388916	782.0655788363284	814.7264404203751	772.9682094923386
BRDN0007694797	Zfp316	920.3808356284859	923.2887028610704	910.3556608156654	918.076983851342	862.004762873919	810.0706835479709
BRDN0007694796	Zfp316	1036.8584103068931	1044.5188371653076	1002.6409231581193	789.4175466749778	730.0652583524009	802.8563135927091
BRDN0007694795	Zfp316	509.5893892180317	577.055439288169	564.2859270314632	530.260680362587	532.1560015701235	569.9352264656843
BRDN0007694794	Zfp316	1119.016699588984	1257.883873540765	1264.1158331284055	1262.700476288032	1282.0121856007522	1215.1060253219564
BRDN0007694793	Zfp316	417.03131648251167	460.67451035610134	439.31630094272344	370.3553798719628	377.1270837573396	418.433457405186
BRDN0007694792	Zfp316	431.59101331731256	381.14754225252176	432.5871672302528	520.1517245844441	495.872637826706	459.6584285781107
BRDN0007693603	Zfp182	553.2684797224344	568.3268696182639	551.7889644225892	598.2663828700937	628.9116382192369	576.1189721416231
BRDN0007693602	Zfp182	291.1939366960181	255.06820257611506	286.4688351880341	261.91385425188435	255.08304207493524	241.16608136160966
BRDN0007693601	Zfp182	441.9907967707418	445.15705316515897	396.05758421969813	403.43923514588505	404.6144805326559	375.147237673615
BRDN0007693600	Zfp182	410.79144641045417	439.3380067185556	447.9680442873285	479.7159014718724	434.3008690499975	487.4852841198349
BRDN0007693599	Zfp182	678.0658811635851	691.4966860713689	669.068151982791	669.0290733170941	709.1748368031605	713.1920012915978
BRDN0007693598	Zfp182	556.3884147584632	531.4729087897758	518.1432958602362	542.2076281003922	465.08675343835176	462.75030141608005
BRDN0007696446	Zfp169	517.9092159807751	590.6332143302436	517.181991044169	525.6657004634311	491.4746543426554	484.39341128186555
BRDN0007694791	Zdhhc8	1085.7373925380105	1202.602932298033	1130.4944636950606	1002.6246139958099	1031.3271270098676	965.6949497257617
BRDN0007694790	Zdhhc8	447.1906884974564	429.6395959742166	457.5810924480008	457.65999795592427	403.51498466164327	432.86219731570964
BRDN0007694789	Zdhhc8	310.95352525753367	273.4951829903591	321.0758085664543	329.9195567593912	253.9835462039226	308.15665951761235
BRDN0007694788	Zdhhc8	848.6223297998242	870.91728484164	821.9156177374804	936.4569034479655	878.4972009391089	855.4181518381881
BRDN0007694787	Zdhhc8	421.19122986388334	389.87611192242684	429.70325278205115	409.8722070047032	368.33111678923837	395.7597232600774
BRDN0007694786	Zdhhc8	656.2263359113837	703.1347789645757	674.8359808791944	640.5401979423277	632.2101258322748	592.6089606107929
BRDN0007694785	Zdhhc15	484.6299089298016	474.2522853981759	472.00066468900917	458.5789939357554	441.99734014708605	443.16844010894084
BRDN0007694784	Zdhhc15	169.51647029089628	191.05869166347782	202.8353161901852	165.41927636961117	147.33244671569534	161.80801185372957
BRDN0007694783	Zdhhc15	960.9399910968598	896.1331527769213	976.6856931243042	1124.851079313356	1087.4014164315126	1097.614857479121
BRDN0007694782	Zdhhc15	430.55103497196967	351.0824689450709	476.8071887693453	441.11807031896313	416.70893511379506	438.0153187123252
BRDN0007694781	Zdhhc15	537.6688045422906	571.2363928415657	517.181991044169	510.9617647861323	600.3247455729079	582.3027178175618
BRDN0007694780	Zdhhc15	199.675842305841	214.33487744989137	195.1448776616474	204.01710752252046	242.98858749379608	225.70671717176288
BRDN0007693597	Zc3hc1	579.2679383560074	615.849082265525	640.2290075007742	518.3137326247817	589.3297868627814	521.4958853374978
BRDN0007693596	Zc3hc1	756.0642570643042	727.3808058254232	735.3981842914299	882.2361406379263	969.755358233159	968.7868225637311
BRDN0007693595	Zc3hc1	272.47432647984556	263.7967722460201	360.4893060252107	333.59554067871585	293.5653975603781	293.72791960708867
BRDN0007693594	Zc3hc1	413.9113814464829	405.39356911336915	442.2002153909251	534.8556602617429	520.0615469889843	526.6490067341134
BRDN0007693593	Zc3hc1	798.703369223364	803.0284096312672	747.8951469003038	974.1357386210436	974.1533417172096	958.4805797705
BRDN0007693592	Zc3hc1	524.1490860528327	485.89037829138266	584.4733281688749	541.288632120561	509.0665882788578	589.5170877728236
BRDN0007696285	Zc3hav1	654.1463792206979	610.0300358189215	630.6159593401019	615.727306486886	671.7919771887304	672.9976543979961
BRDN0007696284	Zc3hav1	616.7071587883527	573.1760749904334	725.7851361307576	578.0484713138079	578.334828152655	587.4558392141773
BRDN0007696283	Zc3hav1	851.742264835853	904.8617224468264	827.6834466338837	891.426100436238	846.611820679742	894.5818744524665
BRDN0007696282	Zc3hav1	275.5942615158743	250.21899720394558	306.6562363254459	306.02566128378066	282.57043885025155	303.0035381209967
BRDN0007696281	Zc3hav1	753.9843003736183	806.9077739290028	815.1864840250098	714.9788723086527	743.2592088045527	764.7232152577537
BRDN0007696280	Zc3hav1	645.8265524579544	676.9490699548605	581.5894137206733	522.9087125239375	528.8575139570855	517.3733882202054
BRDN0007696279	Zc3h14	133.117228203894	137.71743256961346	182.6479150527734	176.44722812758525	145.13345497367004	157.68551473643709
BRDN0007696278	Zc3h14	597.9875485721801	705.0744611134435	667.1455423506566	592.7524069911067	624.5136547351863	623.5276889904865
BRDN0007696277	Zc3h14	315.11343863890534	382.11738332695563	352.79886749667287	364.84140399297576	350.73918285303597	332.8916422213672
BRDN0007696276	Zc3h14	170.5564486362392	190.08885058904391	181.6866102367062	263.7518462115467	242.98858749379608	243.2273299202559
BRDN0007696275	Zc3h14	599.027526917523	546.0205249062843	606.5833389384212	619.4032904062108	646.5035721554393	571.9964750243306
BRDN0007696274	Zc3h14	963.0199477875457	1020.2728103044602	968.9952545957664	773.7946150178478	735.5627377074641	726.5901169227983
BRDN0007694779	Zbtb8os	158.0767084921241	158.0840951327253	200.91270655805076	86.38562210413028	91.25815729405011	86.57243946314193
BRDN0007694778	Zbtb8os	180.95623208966842	158.0840951327253	169.18964762783222	130.4974291360266	158.32740542582187	143.25677482591342
BRDN0007694777	Zbtb8os	84.23824597277667	75.64760380584401	82.67221418178165	74.43867436632503	59.3727770346832	71.11307527329515
BRDN0007694776	Zbtb8os	111.27768295169264	88.25553777348468	109.58874903166405	103.84654572092258	125.34252929544232	105.12367649095805
BRDN0007694775	Zbtb8os	202.79577734186978	183.29996306800663	163.42181873142886	176.44722812758525	200.10824852430264	238.0742085236403
BRDN0007694774	Zbtb8os	136.23716323992278	115.4110878576338	125.93093090480693	79.95265024531207	62.67126464772116	80.38869378720322
BRDN0007696273	Zbtb7a	249.59480288230125	257.00788472498283	276.8557870273618	119.46947737805252	134.13849626354354	127.79741063606666
BRDN0007696272	Zbtb7a	561.5883064851778	540.201478459681	532.5628681012446	544.0456200600545	520.0615469889843	562.7208565104225
BRDN0007696271	Zbtb7a	106.07779122497803	101.83331281555924	91.3239575263867	106.60353366041609	81.36269445493625	76.26619666991074
BRDN0007696270	Zbtb7a	688.4656646170143	657.5522484661825	645.0355315811104	509.12377282647	549.7479355063259	503.97527258900476
BRDN0007696269	Zbtb7a	397.27172792099617	379.20786010365396	361.4506108412779	397.925259266898	362.8336374341751	395.7597232600774
BRDN0007696268	Zbtb7a	674.9459461275563	647.8538377218435	598.8929004098834	557.8305597575221	619.0161753801231	588.4864634935004
BRDN0007694773	Zbtb34	743.5845169201891	727.3808058254232	814.2251792089426	751.7387115018997	716.871307900249	775.0294580509849
BRDN0007694772	Zbtb34	833.0226546196805	843.7617347574909	800.7669117840013	863.8562210413028	832.3183743565775	808.0094349893246
BRDN0007694771	Zbtb34	510.6293675633747	449.0364174628946	511.4141621477656	498.09582106849587	469.48473692240236	544.1696194826064
BRDN0007694770	Zbtb34	350.47270238056467	345.26342249846755	397.01888903576537	452.14602207693724	510.16608414987047	449.3521857848795
BRDN0007694769	Zbtb34	759.184192100333	779.7522238448537	720.9786120504214	749.9007195422373	775.1445890639196	747.2026025092607
BRDN0007694768	Zbtb34	444.07075346142767	512.0760873010979	453.7358731837319	427.3331306214955	435.4003649210101	426.6784516397709
BRDN0007696267	Ypel5	316.1534169842482	246.33963290620997	250.90055699354664	362.08441605348224	380.42557137037755	373.08598911496875
BRDN0007696266	Ypel5	534.5488695062619	533.4125909386437	550.8276596065219	601.9423667894184	587.1307951207561	584.363966376208
BRDN0007696265	Ypel5	349.4327240352218	447.0967353140268	391.251060139362	401.6012431862227	417.8084309848077	407.0965903326317
BRDN0007696264	Ypel5	388.9519011582528	438.3681656441217	412.39976609284105	485.22987735085945	452.9922988572126	414.3109602878935
BRDN0007696263	Ypel5	717.5850582866161	705.0744611134435	734.4368794753626	872.1271848597834	807.0299693232865	848.2037818829263
BRDN0007696262	Ypel5	284.9540666239606	266.70629546932184	282.62361592376516	195.7461437040399	238.59060400974545	217.46172293717794
BRDN0007696261	Xrn1	283.91408827861767	288.04279910686756	289.3527496362358	234.34397485694916	194.61076916923938	173.14487892628387
BRDN0007696260	Xrn1	538.7087828876336	537.2919552363793	570.0537559278665	582.6434512129638	604.7227290569585	536.9552495273446
BRDN0007696259	Xrn1	345.27281065385006	363.6904029127116	375.87018308228636	349.21847233584583	371.62960440227636	323.61602370745914
BRDN0007696258	Xrn1	429.5110566266267	388.9062708479929	455.6584828158663	226.07301103846862	250.68505859088464	210.2473529819161
BRDN0007696257	Xrn1	899.5812687216275	895.1633117024875	889.2069548621864	690.1659808532111	739.9607211915147	710.1001284536284
BRDN0007696256	Xrn1	385.831966122224	347.20310464733535	372.98626863408464	318.8916050014171	311.15733149658047	317.4322780315204
BRDN0007696431	Xrcc5	413.9113814464829	451.94594068619625	418.1675949892444	347.38048037618347	444.1963318891114	365.87161915970694
BRDN0007696255	Xrcc5	289.1139800053323	298.71105092564045	303.7723218772442	380.4643356501057	402.4154887906306	399.88222037736983
BRDN0007696254	Xrcc5	448.23066684279934	467.4633978771386	448.92934910339574	377.70734771061217	346.3411993689854	264.87043978604135
BRDN0007696253	Xrcc5	310.95352525753367	380.17770117808783	332.61146635926104	254.561886413235	292.4659016893654	262.80919122739516
BRDN0007696252	Xrcc5	428.47107828128384	388.9062708479929	366.25713492161407	385.05931554926156	432.1018773079722	394.72909898075426
BRDN0007696251	Xrcc5	614.6272020976668	552.8094124273216	609.4672533866229	425.4951386618332	454.09179472822524	488.51590839915804
BRDN0007696250	Xrcc5	475.2701038217153	507.22688192892844	491.22676101035375	502.69080096765174	446.39532363113665	441.1071915502946
BRDN0007696249	Xrcc3	79.03835424606206	78.5571270291457	62.48481304436985	106.60353366041609	82.4621903259489	80.38869378720322
BRDN0007696248	Xrcc3	294.3138717320469	277.3745472880947	268.2040436827568	192.98915576454638	201.2077443953153	188.60424311613062
BRDN0007696247	Xrcc3	306.79361187616195	263.7967722460201	276.8557870273618	204.01710752252046	181.41681871708755	247.34982703754835
BRDN0007696246	Xrcc3	68.63857079263285	55.28094124273216	54.794374515832025	70.76269044700034	38.48235548544282	44.31684401089408
BRDN0007696245	Xrcc3	251.67475957298709	319.0777134887523	277.817091843429	294.0787135459754	324.3512819487323	288.5747982104731
BRDN0007696244	Xrcc3	211.11560410461314	222.09360604536255	201.874011374118	271.1038140501961	234.19262052569485	248.38045131687147
BRDN0007696447	Xpnpep3	197.59588561515517	204.63646670555238	190.33835358131125	196.66513968387108	223.19766181556832	189.63486739545374
BRDN0007693591	Xkrx	641.6666390765828	638.1554269775046	687.3329434880684	773.7946150178478	865.303250486957	806.9788107100015
BRDN0007693590	Xkrx	534.5488695062619	571.2363928415657	589.2798522492111	605.6183507087432	632.2101258322748	667.8445330013806
BRDN0007693589	Xkrx	585.507808428065	553.7792535017555	630.6159593401019	629.5122461843537	746.5576964175906	656.5076659288263
BRDN0007693588	Xkrx	788.3035857699348	807.8776150034366	833.4512755302871	677.3000371355746	730.0652583524009	715.2532498502441
BRDN0007693587	Xkrx	414.95135979182584	409.27293341110476	441.23891057485787	379.54533967027453	394.719017693542	387.51472902549244
BRDN0007693586	Xkrx	776.8638239711627	793.3299988869283	770.9664624859173	768.2806391388608	771.8461014508816	780.1825794476005
BRDN0007693585	Wwp1	555.3484364131203	543.1110016829826	598.8929004098834	644.2161818616524	735.5627377074641	698.7632613810741
BRDN0007693584	Wwp1	360.8724858339939	380.17770117808783	377.7927927144208	317.0536130417548	385.9230507254408	354.53475208715264
BRDN0007693583	Wwp1	482.5499522391158	455.82530498393186	459.5037020801352	419.062166803015	394.719017693542	445.229688667587
BRDN0007693582	Wwp1	846.5423731091385	906.8014045956942	895.936088574657	871.2081888799522	860.9052670029064	811.101307827294
BRDN0007693581	Wwp1	506.46945418200295	497.5284711845894	465.2715309765386	469.60694569372953	491.4746543426554	465.84217425404944
BRDN0007693580	Wwp1	630.2268772778107	565.4173463949622	501.8011139870933	620.3222863860419	571.737852926579	620.4358161525172
BRDN0007693579	Wipi2	419.1112731731975	358.8411975405421	430.6645575981184	410.79120298453444	416.70893511379506	387.51472902549244
BRDN0007693578	Wipi2	395.19177123031034	459.70466928166746	474.8845791372109	520.1517245844441	537.6534809251867	523.557133896144
BRDN0007693577	Wipi2	436.79090504402717	455.82530498393186	468.15544542474026	448.4700381576125	467.28574518037703	446.2603129469102
BRDN0007693576	Wipi2	240.23499777421495	233.7316989385693	252.8231666256811	121.30746933771486	127.54152103746762	156.65489045711396
BRDN0007693575	Wipi2	514.7892809447463	491.70942473798607	587.3572426170766	516.4757406651194	506.86759653683254	539.0164980859909
BRDN0007693574	Wipi2	217.35547417667067	242.4602686084744	204.75792582231966	175.5282321477541	196.80976091126468	194.78798879206934
BRDN0007694767	Wdr36	169.51647029089628	160.02377728159308	154.77007538682378	204.9361035023516	179.21782697506225	189.63486739545374
BRDN0007694766	Wdr36	181.99621043501133	146.44600223951852	150.92485612255487	272.94180600985845	199.00875265329	256.62544555145644
BRDN0007694765	Wdr36	238.1550410835291	257.97772579941676	253.78447144174834	124.98345325703956	137.43698387658148	121.61366496012795
BRDN0007694764	Wdr36	335.9130055457638	363.6904029127116	307.61754114151313	275.69879394935197	350.73918285303597	353.50412780782955
BRDN0007694763	Wdr36	63.43867906591824	70.79839843367452	79.78829973357996	58.815742709195085	65.96975226075911	61.83745675938709
BRDN0007694762	Wdr36	70.7185274833187	81.4666502524474	83.63351899784888	75.3576703461562	67.06924813177177	62.86808103871021
BRDN0007696243	Wdr26	498.14962741925956	450.00625853732845	465.2715309765386	554.1545758381974	571.737852926579	530.7715038514059
BRDN0007696242	Wdr26	483.58993058445867	502.37767655675896	544.0985258940514	496.2578291088335	542.0514644092374	508.09776970629724
BRDN0007696241	Wdr26	512.7093242540604	560.5681410227928	528.7176488369756	568.8585115154962	575.036340539617	582.3027178175618
BRDN0007696240	Wdr26	450.31062353348517	450.00625853732845	468.15544542474026	404.3582311257162	376.02758788632696	389.5759775841387
BRDN0007696239	Wdr26	437.8308833893701	477.1618086214776	455.6584828158663	627.6742542246913	556.3449107324019	589.5170877728236
BRDN0007696238	Wdr26	752.9443220282755	707.0141432623113	738.2820987396315	794.0125265741336	728.9657624813882	729.6819897607677
BRDN0007694761	Wdfy1	1125.2565696610416	1198.7235680002973	1116.0748914540522	1053.1693928865245	1022.5311600417663	1032.6855278817643
BRDN0007694760	Wdfy1	781.0237373525343	932.0172725309756	763.2760239573794	934.6189114883032	930.1735068767035	857.4794003968343
BRDN0007694759	Wdfy1	384.7919877768811	365.6300850615794	409.5158516446393	411.7101989643656	426.6043979529089	482.3321627232193
BRDN0007694758	Wdfy1	449.2706451881422	521.7744980454369	518.1432958602362	409.8722070047032	433.20137317898485	441.1071915502946
BRDN0007694757	Wdfy1	470.07021209500067	464.55387465383694	447.9680442873285	410.79120298453444	460.68876995430116	444.19906438826393
BRDN0007694756	Wdfy1	626.066963896439	646.8839966474096	602.7381196741522	644.2161818616524	700.3788698350593	703.9163827776897
BRDN0007693573	Wasf3	539.7487612329764	548.930048129586	551.7889644225892	581.7244552331326	545.3499520222754	678.1507757946117
BRDN0007693572	Wasf3	320.31333036561995	289.0126401813015	322.03711338252157	260.07586229222204	274.87396775316296	256.62544555145644
BRDN0007693571	Wasf3	187.19610216172595	181.36028091913883	236.4809847525382	158.06730853096178	191.31228155620144	192.7267402334231
BRDN0007693570	Wasf3	551.1885230317486	494.61894796128774	494.1106754585555	625.836262265029	666.294497833667	650.3239202528875
BRDN0007693569	Wasf3	550.1485446864057	575.1157571393012	566.2085366635976	568.8585115154962	620.1156712511357	565.8127293483918
BRDN0007693568	Wasf3	605.2673969895806	574.1459160648674	564.2859270314632	593.6714029709378	553.0464231193639	612.1908219179322
BRDN0007696237	Vps13d	159.11668683746706	169.72218802593207	152.84746575468932	86.38562210413028	79.16370271291093	80.38869378720322
BRDN0007696236	Vps13d	246.47486784627247	228.88249356639983	248.01664254534495	135.09240903518247	144.0339591026574	122.64428923945107
BRDN0007696235	Vps13d	151.83683842006658	137.71743256961346	147.07963685828597	249.04791053424793	237.4911081387328	237.04358424431717
BRDN0007696234	Vps13d	456.5504936055427	488.7999015146844	467.1941406086731	473.2829296130542	403.51498466164327	427.70907591909406
BRDN0007696233	Vps13d	206.95569072324145	214.33487744989137	212.4483643508575	335.4335326383782	286.96842233430215	311.2485323555817
BRDN0007696232	Vps13d	164.31657856418167	160.99361835602699	187.45443913310956	207.69309144184516	202.30724026632794	186.54299455748438
BRDN0007693567	Vopp1	892.301420304227	881.5855366604129	891.1295644943208	831.6913617472118	969.755358233159	831.7137934137563
BRDN0007693566	Vopp1	615.6671804430098	624.57765193543	630.6159593401019	651.5681497003018	652.0010515105025	599.8233305660548
BRDN0007693565	Vopp1	492.94973569254495	569.2967106926978	575.8215848242698	613.8893145272237	590.429282733794	535.9246252480215
BRDN0007693564	Vopp1	392.07183619428156	385.0269065502573	385.48323124295865	307.863653243443	312.25682736759313	313.30978091422793
BRDN0007693563	Vopp1	406.63153302908245	393.7554762201624	372.02496381801745	431.9281105206514	413.41044750075713	443.16844010894084
BRDN0007693562	Vopp1	437.8308833893701	409.27293341110476	479.69110321754704	476.9589135323789	418.9079268558204	486.4546598405118
BRDN0007694755	Vmn2r99	472.15016878568656	559.5982999483589	577.7441944564043	605.6183507087432	539.852472667212	600.8539548453779
BRDN0007694754	Vmn2r99	699.9054264157865	710.8935075600469	639.2677026847069	691.0849768330422	697.0803822220213	699.7938856603972
BRDN0007694753	Vmn2r99	321.35330871096284	353.99199216837263	302.811017061177	642.37818990199	511.26558002088314	650.3239202528875
BRDN0007694752	Vmn2r99	649.9864658393262	602.2713072234504	660.416408638186	798.6075064732895	822.4229115174636	816.2544292239096
BRDN0007694751	Vmn2r99	474.2301254763724	514.9856105243996	488.3428465621521	478.7969054920412	473.88272040645296	517.3733882202054
BRDN0007694750	Vmn2r99	506.46945418200295	547.9602070551521	541.2146114458496	430.0901185609891	425.50490208189626	460.6890528574338
BRDN0007696428	Vmn2r96	343.1928539631642	353.99199216837263	335.49538080746277	284.8887537476637	273.7744718821503	234.98233568567093
BRDN0007694749	Vmn2r84	539.7487612329764	578.025280362603	551.7889644225892	740.7107597439256	741.0602170625274	754.4169724645225
BRDN0007694748	Vmn2r84	294.3138717320469	289.0126401813015	280.70100629163073	239.8579507359362	293.5653975603781	230.85983856837848
BRDN0007694747	Vmn2r84	198.63586396049809	220.15392389649475	215.3322787990592	215.9640552603257	213.30219897645446	207.15548014394676
BRDN0007694746	Vmn2r84	528.3089994342043	568.3268696182639	596.0089859616817	538.5316441810675	531.0565056991109	501.9140240303586
BRDN0007694745	Vmn2r84	652.066422530012	644.9443144985419	693.1007723844717	691.0849768330422	705.8763491901225	713.1920012915978
BRDN0007694744	Vmn2r84	487.74984396583034	461.6443514305352	447.00673947126126	501.7718049878206	498.0716295687313	407.0965903326317
BRDN0007693561	Vmn2r69	290.1539583506752	331.685647456393	297.0431881647736	266.5088341510402	293.5653975603781	312.2791566349048
BRDN0007693560	Vmn2r69	233.99512770215742	213.36503637545746	214.37097398299196	204.9361035023516	160.52639716784716	199.94111018868492
BRDN0007693559	Vmn2r69	677.0259028182421	705.0744611134435	707.5203446254802	532.0986723222493	617.9166795091104	549.322740879222
BRDN0007693558	Vmn2r69	417.03131648251167	424.7903906020471	392.2123649554292	370.3553798719628	421.10691859784566	396.7903475394005
BRDN0007693557	Vmn2r69	514.7892809447463	521.7744980454369	577.7441944564043	572.5344954348209	553.0464231193639	653.4157930908569
BRDN0007693556	Vmn2r69	634.3867906591823	616.8189233399588	619.0803015472951	637.7832100028342	557.4444066034146	622.4970647111634
BRDN0007694743	Vmn2r50	298.47378511341856	306.4697795211116	289.3527496362358	179.20421606707876	185.81480220113818	165.93050897102202
BRDN0007694742	Vmn2r50	457.5904719508856	527.5935444920402	433.54847204632006	478.7969054920412	506.86759653683254	512.2202668235898
BRDN0007694741	Vmn2r50	536.6288261969477	546.9903659807183	609.4672533866229	568.8585115154962	509.0665882788578	595.7008334487623
BRDN0007694740	Vmn2r50	350.47270238056467	328.77612423309125	326.8436374628577	363.9224080131446	360.63464569214983	358.6572492044451
