sgRNA	Gene	amCD19_1to2rep1	amCD19_1to2rep2	amCD19_1to2rep3	amCD19_1to10rep1	amCD19_1to10rep2	amCD19_1to10rep3
BRDN0007693627	Zfp965	829.4397872763118	926.4644750337882	913.6390176671879	1041.1557477281353	1017.525803687105	1106.9528401636069
BRDN0007693626	Zfp965	794.5568055684295	789.8009999212442	849.6442897255213	712.2852881221758	718.5916692705545	654.1084964603131
BRDN0007693625	Zfp965	1318.9089274313583	1286.9143906431232	1234.1840388750006	1398.9026379336426	1400.774693964734	1327.9840079235478
BRDN0007693624	Zfp965	891.4539769792136	850.1607014292845	927.3521736546879	898.3778408748162	845.063803062172	912.8766928621952
BRDN0007693623	Zfp965	2482.2286824831144	2541.371205947017	2463.797025754168	1692.4796823623772	1780.1910953395868	1746.6853257127043
BRDN0007693622	Zfp965	411.9514030264192	377.5328499984029	377.6831711557293	486.08658175905236	505.8885351664703	548.0854159900975
BRDN0007696444	Zfp948	552.0370279802956	523.8766545980856	571.3814994791669	662.553657645177	622.7794467011472	711.6125401051758
BRDN0007693621	Zfp936	1105.7351503276332	962.9080683971333	1083.3393230125005	941.6924867741378	952.3734923399081	896.7036805870775
BRDN0007693620	Zfp936	883.1485051440035	846.7441145514708	1007.3455835817713	688.2215959558861	705.1779581108374	691.8455251022542
BRDN0007693619	Zfp936	1045.3820549917734	1219.1520842331533	1095.9097160010422	1437.404545399706	1375.8635160966883	1247.1189465479597
BRDN0007693618	Zfp936	1211.4914916959747	1259.5816956206143	1365.0304022557298	1605.8503905637342	1590.4828946521604	1514.8721497693516
BRDN0007693617	Zfp936	496.66721574556186	523.3072234517832	494.8163785489586	685.0131036670474	722.4241581733307	758.3345755666268
BRDN0007693616	Zfp936	645.0583125346483	705.5251902685087	643.3755684135419	762.0169185991746	697.5129803052848	738.5675605637052
BRDN0007693615	Zfp866	679.3875961201833	674.7759083681863	729.082793335417	697.847072822402	628.5281800553116	623.5594732739798
BRDN0007693614	Zfp866	1011.0527714062384	1101.279836948584	1081.0537970145838	1118.1595626602625	1073.0968927773613	990.1477515099795
BRDN0007693613	Zfp866	1202.07862361607	1163.9172630418334	1168.4751664348964	1240.0822696361304	1145.9141819301108	1135.7048619860382
BRDN0007693612	Zfp866	2203.7185269424035	2201.990242750866	2204.9612064901053	2029.3713726904332	2050.381562985315	2138.4316230433315
BRDN0007693611	Zfp866	424.68645984040796	423.65677284888653	395.9673791390627	391.4360592383128	366.0026902151357	393.543298694529
BRDN0007693610	Zfp866	1491.1090434813802	1457.7437345338033	1591.2974760494799	975.3816558069434	1098.008070645407	903.8916860426854
BRDN0007696303	Zfp787	616.2660101725868	589.3612364228462	656.5173429015629	494.107812481149	446.4849571734378	501.3633805286466
BRDN0007696302	Zfp787	1012.7138657732805	1074.5165730723777	1078.768271016667	1110.138331938166	1075.0131372287494	1033.2757842436265
BRDN0007696301	Zfp787	754.6905407594212	749.9408196800855	746.7956198192712	762.0169185991746	756.9165582983173	636.1384828212936
BRDN0007696300	Zfp787	970.6328084748828	931.0199242042063	943.9222371395838	667.366396078435	647.690624569193	738.5675605637052
BRDN0007696299	Zfp787	1530.9753082903885	1549.9915802347705	1630.1514180140632	1397.2983917892232	1331.7898937147609	1230.945934272842
BRDN0007696298	Zfp787	480.6099701974891	516.474049696156	499.3874305447919	612.8220271681782	588.2870465761606	524.724398259372
BRDN0007694809	Zfp780b	959.0051479055887	952.6583077636925	932.4946071500004	786.0806107654643	833.5663363538431	830.2146301227051
BRDN0007694808	Zfp780b	1122.8997921204007	1064.8362435852391	1147.3340509541672	989.8198711067172	896.8024032496519	914.6736942260972
BRDN0007694807	Zfp780b	729.774125253791	698.1225853665792	729.082793335417	729.9319957107882	663.0205801802982	751.146570111019
BRDN0007694806	Zfp780b	1557.5528181630607	1478.243255800685	1501.5905806312508	1602.6418982748955	1688.211361672956	1762.8583379878219
BRDN0007694805	Zfp780b	946.8237892139473	814.8559703585439	877.0706017005213	786.0806107654643	774.1627583608106	688.2515223744504
BRDN0007694804	Zfp780b	807.8455605047656	835.9249227717278	758.2232498088546	1090.8873782051342	1115.2542707079006	1126.7198551665283
BRDN0007696297	Zfp638	567.540575406021	544.9456070112694	614.2351119401045	726.7235034219495	733.9216248816596	621.7624719100778
BRDN0007696296	Zfp638	494.4524232561725	471.48898913827696	457.10519958333356	449.1889204374081	498.2235573609177	519.3333941676661
BRDN0007696295	Zfp638	702.089219136424	671.3593214903726	643.9469499130212	797.3103337763995	730.0891359788833	909.2826901343913
BRDN0007696294	Zfp638	447.3880828566488	412.26814992284125	393.11047164166683	356.1426440610879	410.07631259706307	364.7912768720977
BRDN0007696293	Zfp638	324.46709969553984	334.25608287943066	318.83087670937516	389.8318130938935	392.83011253456976	348.61826459698005
BRDN0007696292	Zfp638	193.79434282156816	180.5096733778186	185.1276058312501	299.9940290064119	325.7615567359847	323.4602455023526
BRDN0007696438	Zfp62	1749.686066617587	1761.8199666592136	1711.8589724395842	1264.14596180242	1226.3964488884128	1283.0589738259987
BRDN0007693609	Zfp60	325.5744959402345	293.25704034566746	323.97331020468766	412.2912591157639	373.6676680206883	445.6563382476859
BRDN0007693608	Zfp60	893.6687694686029	894.006899694559	905.0682951750005	805.331564498496	810.5714029371854	840.9966383061169
BRDN0007693607	Zfp60	2015.461165344309	1887.6642499920147	1942.1257167296885	1994.0779575132083	2150.026274457499	2016.2355302979981
BRDN0007693606	Zfp60	1592.9894979932903	1666.724965226735	1730.1431804229176	1541.6805447869615	1521.4980944021872	1665.820264337116
BRDN0007693605	Zfp60	489.46914015504643	492.55794155146083	526.2423610203127	659.3451653563384	758.8328027497055	722.3945482885875
BRDN0007693604	Zfp60	723.6834459079703	779.5512392878034	754.2235793125004	758.8084263103359	781.8277361663633	832.011631486607
BRDN0007694803	Zfp592	129.565360629277	127.55257677170778	129.13221888229174	160.42461444193148	185.87571178465006	185.0911404819018
BRDN0007694802	Zfp592	161.6798517254226	178.8013799389118	159.41543835468758	253.47089081825175	187.79195623603823	312.6782373189409
BRDN0007694801	Zfp592	289.03041986531025	316.6037173440604	323.4019287052085	402.665782249248	354.50522350680683	386.3552932389212
BRDN0007694800	Zfp592	254.7011362797753	238.02221915434757	230.26674429010427	389.8318130938935	344.92400124986614	321.6632441384507
BRDN0007694799	Zfp592	298.443287945215	278.4518305418085	301.68943172500013	308.01525972850845	266.3579787429522	328.8512495940585
BRDN0007694798	Zfp592	136.7634362197924	118.4416784308715	111.41939239843755	239.0326755184779	272.1067120971166	255.1741936740782
BRDN0007696291	Zfp36l2	1460.1019486299292	1519.242298334448	1424.454078201563	924.0457791855254	1040.5207371037627	878.733666948058
BRDN0007696290	Zfp36l2	3185.9789959865807	3327.7556189904476	3376.8646619218766	2459.3093393948097	2466.2066089365426	2323.522763525233
BRDN0007696289	Zfp36l2	2884.213519307282	2871.6412708023317	2860.9071678921887	3214.909273416307	3094.734788991854	3029.744299538703
BRDN0007696288	Zfp36l2	1895.862370917284	1957.7042809871934	1940.98295373073	1636.331067307701	1646.0539837424167	1640.6622452424886
BRDN0007696287	Zfp36l2	2287.326943416852	2289.682639281415	2268.384552932293	1912.2614041478232	1916.244451388145	1964.1224907448413
BRDN0007696286	Zfp36l2	1054.241224949331	1035.7952551238234	1032.4863695588547	1365.213468900837	1419.9371384786155	1347.7510229264692
BRDN0007694797	Zfp316	1604.6171585625843	1510.700831139914	1506.7330141265631	1602.6418982748955	1502.3356498883059	1412.44307202694
BRDN0007694796	Zfp316	1037.0765831565634	1104.6964238263977	1064.483733529688	1378.0474380561914	1272.3863157217284	1399.8640624796262
BRDN0007694795	Zfp316	785.1439374885248	688.4422558794406	740.5104233250004	925.6500253299446	927.4623144718622	993.7417542377834
BRDN0007694794	Zfp316	1669.9535369995704	1797.6941288762566	1769.5685038869801	2204.2342024321383	2234.3410303185774	2118.66460804041
BRDN0007694793	Zfp316	747.4924651689058	721.4692623649721	650.232146407292	646.5111962009838	657.2718468261338	729.5825537441954
BRDN0007694792	Zfp316	1866.5163704328752	1782.8889190723976	1827.2780353343758	908.0033177413321	864.2262475760534	801.4626083002737
BRDN0007693603	Zfp182	1523.7772326998731	1487.9235852878232	1423.3113152026049	1044.364240016974	1096.091826194019	1004.5237624211951
BRDN0007693602	Zfp182	495.0061213785198	415.68473680065483	455.39105508489604	457.21015115950473	444.56871272204967	420.49831915305845
BRDN0007693601	Zfp182	722.5760496632756	666.8038723199545	731.9397008328128	704.2640574000792	705.1779581108374	654.1084964603131
BRDN0007693600	Zfp182	847.7118253137739	791.509293360151	879.9275091979171	837.4164873868823	756.9165582983173	849.9816451256266
BRDN0007693599	Zfp182	822.7954098081437	843.8969588199595	790.791995279167	1167.891193137261	1235.9776711453537	1243.5249438201556
BRDN0007693598	Zfp182	796.7715980578188	727.1635738279948	806.7906772645837	946.5052252073957	810.5714029371854	806.8536123919796
BRDN0007696446	Zfp169	1026.5563188319638	1001.6293863456874	1045.6281440468756	917.628794607848	856.5612697705009	844.5906410339207
BRDN0007694791	Zdhhc8	1591.8821017485957	1576.754844110977	1629.008655015105	1750.2325435614725	1797.43729540208	1683.7902779761357
BRDN0007694790	Zdhhc8	499.43570635729856	462.94752194374297	483.38874855937524	798.9145799208187	703.2617136594492	754.7405728388228
BRDN0007694789	Zdhhc8	518.8151406394553	514.7657562572492	490.8167080526044	575.924365846534	442.65246827066153	537.3034078066858
BRDN0007694788	Zdhhc8	1375.3861359107866	1343.2880741270476	1355.8882982640632	1634.7268211632818	1531.079316659128	1491.511132038626
BRDN0007694787	Zdhhc8	904.7427319155497	904.8260914743021	949.0646706348963	715.4937804110144	641.9418912150286	690.0485237383523
BRDN0007694786	Zdhhc8	1386.4600983577334	1438.383075559526	1355.8882982640632	1118.1595626602625	1101.8405595481834	1033.2757842436265
BRDN0007694785	Zdhhc15	604.6383496032927	559.7508168151284	573.6670254770836	800.518826065238	770.3302694580343	772.7105864778424
BRDN0007694784	Zdhhc15	492.2376307667831	501.6688398922971	507.38677153750024	288.76430599547666	256.77675648601144	282.12921413260756
BRDN0007694783	Zdhhc15	2189.8760738837204	2211.6705722380048	2223.8167959729176	1963.5972807692413	1895.1657624228756	1913.8064525555865
BRDN0007694782	Zdhhc15	646.165708779343	644.596057614166	619.377545435417	770.0381493212711	726.256647076107	763.7255796583327
BRDN0007694781	Zdhhc15	1177.7159062327871	1127.4736696784885	1139.3347099614589	891.960856297139	1046.2694704579274	1015.3057706046069
BRDN0007694780	Zdhhc15	377.06842131853693	426.5039285803979	429.6788876083335	356.1426440610879	423.4900237567801	393.543298694529
BRDN0007693597	Zc3hc1	555.9129148367269	572.2783020337782	605.664389447917	904.7948254524936	1027.1070259440457	909.2826901343913
BRDN0007693596	Zc3hc1	3316.098054738205	3206.4667848280646	3423.1465633796893	1540.0762986425423	1690.127606124344	1689.1812820678415
BRDN0007693595	Zc3hc1	494.4524232561725	480.59988747911325	489.6739450536461	582.3413504242112	511.63726852063473	512.1453887120583
BRDN0007693594	Zc3hc1	616.8197082949341	639.4711772974457	589.0943259630211	933.6712560520413	906.3836255065927	918.2676969539011
BRDN0007693593	Zc3hc1	1544.2640632267246	1373.4679248810678	1363.8876392567715	1700.5009130844737	1697.7925839298966	1671.211268428822
BRDN0007693592	Zc3hc1	1059.7782061728042	1113.2378910209318	1110.1942534880213	944.9009790629764	887.2211809927112	1027.8847801519205
BRDN0007696285	Zc3hav1	777.392163775662	803.4673474324985	819.3610702531254	1074.8449167609408	1170.8253597981566	1173.4418906279793
BRDN0007696284	Zc3hav1	810.060352994155	755.0656999968058	759.3660128078129	1009.070824839749	1007.9445814301644	1024.2907774241166
BRDN0007696283	Zc3hav1	1688.7792731593797	1743.5981699775411	1673.57641197448	1556.1187600867354	1475.5082275688717	1559.7971838669005
BRDN0007696282	Zc3hav1	534.8723861875282	576.8337512041963	566.8104474833336	534.2139660916318	492.4748240067533	528.318400987176
BRDN0007696281	Zc3hav1	1013.8212620179752	1110.3907352894205	1017.6304505723963	1248.103500358227	1295.381249138386	1333.3750120152536
BRDN0007696280	Zc3hav1	728.6667290090963	731.1495918521107	754.2235793125004	912.8160561745901	921.7135811176978	902.0946846787834
BRDN0007696279	Zc3h14	312.2857410038984	343.9364123665692	342.257518188021	308.01525972850845	252.94426758323516	274.94120867699974
BRDN0007696278	Zc3h14	822.7954098081437	989.1019011270375	866.7857347098962	1034.738763150458	1088.4268483884664	1087.1858251606852
BRDN0007696277	Zc3h14	688.2467660777406	680.470219831209	693.0857588682295	636.8857193344679	611.2819799928183	580.4314405403328
BRDN0007696276	Zc3h14	310.6246466368564	397.46294011898226	312.5456802151043	460.41864344834335	423.4900237567801	424.09232188086236
BRDN0007696275	Zc3h14	1053.1338287046362	1106.4047172653045	1037.628803054167	1081.2619013386181	1126.7517374162294	997.3357569655873
BRDN0007696274	Zc3h14	1183.8065855786078	1152.5286401157882	1231.3271313776047	1350.775253601063	1281.967537978669	1266.8859615508811
BRDN0007694779	Zbtb8os	151.7132855231705	166.8433258665642	159.41543835468758	150.79913757541559	159.04828946521604	150.94811456776455
BRDN0007694778	Zbtb8os	269.65098558315344	278.4518305418085	265.6923972578126	227.8029525075427	275.9392009998929	249.7831895823723
BRDN0007694777	Zbtb8os	125.68947377284564	71.17889328778335	89.13551391875005	129.9439376979645	103.47720037495984	123.99309410923517
BRDN0007694776	Zbtb8os	128.45796438458234	141.78835542926444	130.84636338072923	181.27981431938258	218.45186745824856	183.29413911799983
BRDN0007694775	Zbtb8os	421.91796922867127	359.88048446303264	367.9696856645835	308.01525972850845	348.7564901526424	415.10731506135255
BRDN0007694774	Zbtb8os	130.67275687397168	113.88622926045338	124.5611668864584	139.56941456448038	109.22593372912428	140.16610638435282
BRDN0007696273	Zbtb7a	230.8921170188398	246.56368634888156	217.6963513015626	208.55199877451093	233.78182306935372	222.82816912384294
BRDN0007696272	Zbtb7a	1255.7873414837618	1240.2210366463373	1255.8965358552089	949.7137174962344	906.3836255065927	981.1627446904697
BRDN0007696271	Zbtb7a	101.32675638956279	96.2338637250831	85.13584342239588	186.09255275264053	141.80208940272274	132.97810092874496
BRDN0007696270	Zbtb7a	769.0866919404519	911.089834083627	883.9271796942712	888.7523640083004	958.1222256940725	878.733666948058
BRDN0007696269	Zbtb7a	578.6145378529678	558.6119545225238	540.5268985072919	694.6385805335633	632.3606689580879	690.0485237383523
BRDN0007696268	Zbtb7a	1286.7944363352126	1211.1800481849216	1182.7597039218756	973.7774096625241	1078.8456261315257	1026.0877787880186
BRDN0007694773	Zbtb34	1427.4337594114363	1465.715770582035	1394.1708587291673	1312.2733461349994	1249.3913823050707	1351.3450256542733
BRDN0007694772	Zbtb34	1087.463112290171	1262.4288513521258	1183.3310854213548	1507.9913757541558	1450.597049700826	1408.8490692991359
BRDN0007694771	Zbtb34	824.4565041751857	818.8419883826598	853.6439602218754	869.5014102752687	818.236380742738	948.8167201402343
BRDN0007694770	Zbtb34	668.8673317955838	743.1076459244583	647.9466204093753	789.2891030543029	889.1374254440993	783.4925946612542
BRDN0007694769	Zbtb34	1241.9448884250783	1286.3449594968208	1240.4692353692715	1309.0648538461608	1350.9523382286422	1302.8259888289203
BRDN0007694768	Zbtb34	553.6981223473376	536.4041398167354	542.8124245052086	745.9744571549813	758.8328027497055	743.958564655411
BRDN0007696267	Ypel5	566.9868772836737	544.3761758649671	574.809788476042	632.07298090121	663.0205801802982	650.5144937325092
BRDN0007696266	Ypel5	1111.8258296734539	1167.9032810659494	1091.910045504688	1050.7812245946511	1023.2745370412695	1018.8997733324107
BRDN0007696265	Ypel5	870.967146452362	906.5343849132089	883.9271796942712	701.0555651112405	728.1728915274952	709.8155387412738
BRDN0007696264	Ypel5	752.4757482700318	845.035821112564	929.0663181531254	847.0419642533982	789.4927139719158	722.3945482885875
BRDN0007696263	Ypel5	1756.3304440857548	1782.3194879260952	1767.8543593885424	1522.4295910539297	1406.5234273188985	1478.9321224913124
BRDN0007696262	Ypel5	345.5076283447387	346.21413695177824	362.2558706697918	341.70442876131403	415.8250459512275	379.1672877833134
BRDN0007696261	Xrn1	218.71075832719836	214.10611100965235	216.55358830260428	409.08276682692525	339.17526789570167	301.8962291355291
BRDN0007696260	Xrn1	1249.696662137941	1341.5797806881408	1337.60409028073	1017.0920555618455	1053.93444826348	936.2377105929207
BRDN0007696259	Xrn1	475.626687096363	499.39111530708806	485.1028930578127	609.6135348793396	647.690624569193	564.2584282652151
BRDN0007696258	Xrn1	287.92302362061554	273.89638137139036	306.83186522031264	394.64455152715146	436.9037349164971	366.58827823599967
BRDN0007696257	Xrn1	1400.302551416417	1424.1472969019694	1432.4534191942714	1204.7888544589055	1289.6325157842216	1238.1339397284498
BRDN0007696256	Xrn1	320.5912128391085	317.7425796366649	326.2588362026043	556.6734121135022	542.2971797428451	553.4764200818034
BRDN0007696431	Xrcc5	610.1753308267661	646.3043510530729	637.6617534187503	606.405042590501	774.1627583608106	637.9354841851955
BRDN0007696255	Xrcc5	544.8389523897802	522.1683611591787	577.6666959734378	664.1579037895963	701.3454692080611	697.2365291939601
BRDN0007696254	Xrcc5	502.7578950913826	595.6249790321712	585.094655466667	659.3451653563384	603.6170021872657	461.8293505228035
BRDN0007696253	Xrcc5	425.7938560851026	466.36410882155656	432.5357951057294	444.3761820041502	509.7210240692466	458.23534779499954
BRDN0007696252	Xrcc5	653.9174824922057	603.5970150804029	605.664389447917	672.179134511693	753.0840693955411	688.2515223744504
BRDN0007696251	Xrcc5	596.88657589043	606.4441708119142	608.5212969453128	742.7659648661428	791.408958423304	851.7786464895286
BRDN0007696250	Xrcc5	624.0177838854495	544.9456070112694	625.0913604302086	877.5226409973652	777.995247263587	769.1165837500384
BRDN0007696249	Xrcc3	185.4888709863581	171.9682061832846	153.13024186041673	186.09255275264053	143.71833385411088	140.16610638435282
BRDN0007696248	Xrcc3	266.88249497141675	258.52174042122914	260.5499637625001	336.8916903280561	350.67273460403055	328.8512495940585
BRDN0007696247	Xrcc3	174.96860666175868	172.53763732958686	210.26839180833343	356.1426440610879	316.18033447904395	431.2803273364702
BRDN0007696246	Xrcc3	143.96151181030777	128.12200791801004	141.7026118708334	123.52695312028725	67.06855579858508	77.27105864778424
BRDN0007696245	Xrcc3	631.7695575983122	630.3602789566095	562.2393954875002	513.3587662141807	565.2921131595028	503.16038189254857
BRDN0007696244	Xrcc3	407.52181804764047	412.26814992284125	415.39435012135436	473.25261260369786	408.1600681456749	433.07732870037216
BRDN0007696447	Xpnpep3	311.17834475920375	281.8684174196221	285.1193682401043	343.30867490573337	388.9976236317935	330.6482509579605
BRDN0007693591	Xkrx	1691.5477637711165	1761.2505355129115	1703.2882499473967	1350.775253601063	1508.0843832424703	1407.052067935234
BRDN0007693590	Xkrx	1240.8374921803836	1138.8622926045336	1179.3314149250007	1057.1982091723285	1101.8405595481834	1164.4568838084695
BRDN0007693589	Xkrx	1143.3866226472521	1215.1660662090376	1111.9083979864588	1098.9086089272307	1301.1299824925507	1144.689868805548
BRDN0007693588	Xkrx	1085.8020179231291	1151.3897778231835	1181.6169409229171	1182.329408437035	1272.3863157217284	1247.1189465479597
BRDN0007693587	Xkrx	645.6120106569956	679.3313575386044	658.8028688994794	662.553657645177	687.9317580483441	675.6725128271366
BRDN0007693586	Xkrx	1300.0831912715487	1359.8015773698132	1310.1777783057298	1341.1497767345472	1345.2036048744778	1360.330032473783
BRDN0007693585	Wwp1	864.8764671065413	784.6761196045237	827.9317927453129	1124.5765472379396	1281.967537978669	1218.3669247255282
BRDN0007693584	Wwp1	565.8794810389791	570.0005774485692	571.9528809786461	553.4649198246636	672.6018024372389	618.168469182274
BRDN0007693583	Wwp1	1192.6657555361653	987.3936076881307	1051.9133405411465	731.5362418552075	687.9317580483441	776.3045892056464
BRDN0007693582	Wwp1	1217.0284729194482	1211.749479331224	1150.7623399510421	1520.8253449095105	1500.4194054369177	1414.2400733908419
BRDN0007693581	Wwp1	847.7118253137739	768.1626163617581	827.3604112458337	819.7697797982698	856.5612697705009	812.2446164836855
BRDN0007693580	Wwp1	1326.1070030218737	1445.7856804614555	1428.4537486979173	1082.8661474830376	996.4471147218354	1081.7948210689794
BRDN0007693579	Wipi2	583.0441228317466	482.30818091802007	447.3917140921877	717.0980265554338	726.256647076107	675.6725128271366
BRDN0007693578	Wipi2	1069.1910742527089	1041.4895665868462	1137.6205654630214	908.0033177413321	937.043536728803	912.8766928621952
BRDN0007693577	Wipi2	703.1966153811188	609.8607576897278	627.3768864281253	782.8721184766256	814.4038918399617	778.1015905695483
BRDN0007693576	Wipi2	146.73000242204446	137.8023374051486	134.27465237760424	211.76049106334955	222.28435636102483	273.1442073130978
BRDN0007693575	Wipi2	785.6976356108721	907.1038160595111	819.3610702531254	901.5863331636549	883.3886920899349	939.8317133207246
BRDN0007693574	Wipi2	359.3500814034221	384.36602375403015	418.82263911822935	306.4110135840891	343.007756798478	339.63325777747025
BRDN0007694767	Wdr36	389.24978001017837	343.36698122026695	373.68350065937517	357.7468902055072	312.3478455762677	330.6482509579605
BRDN0007694766	Wdr36	399.21634621243044	390.6297663633551	361.6844891703127	476.46110489253647	346.8402457012543	447.4533396115878
BRDN0007694765	Wdr36	282.3860423971422	268.77150105466995	250.83647827135428	218.1774756410268	239.53055642351814	212.04616094043118
BRDN0007694764	Wdr36	538.1945749216121	532.4181217926196	562.2393954875002	481.2738433257944	611.2819799928183	616.3714678183719
BRDN0007694763	Wdr36	69.2122652934172	88.83125882315363	62.85196494270836	102.67175324283615	114.97466708328871	107.82008183411754
BRDN0007694762	Wdr36	111.8470207141622	103.06703748071031	107.41972190208338	131.54818384238382	116.89091153467686	109.6170831980195
BRDN0007696243	Wdr26	1164.427151296451	1023.2677699051736	1106.1945829916672	967.3604250848468	996.4471147218354	925.455702409509
BRDN0007696242	Wdr26	882.0411088993088	822.2585752604733	849.6442897255213	866.29291798643	944.7085145343556	885.9216724036659
BRDN0007696241	Wdr26	928.5517511764851	895.1457619871635	951.350196632813	993.0283633955559	1002.195848076	1015.3057706046069
BRDN0007696240	Wdr26	573.6312547518418	588.791805276544	601.0933374520836	705.8683035444985	655.3556023747457	679.2665155549405
BRDN0007696239	Wdr26	959.558846027936	918.4924389855564	1045.6281440468756	1095.700116638392	969.6196924024015	1027.8847801519205
BRDN0007696238	Wdr26	1284.0259457234758	1328.4828643231886	1262.753113848959	1386.068668778288	1270.4700712703402	1272.2769656425871
BRDN0007694761	Wdfy1	1679.366405079475	1711.7100257846143	1632.43694401198	1838.4660815045347	1782.107339790975	1800.595366629763
BRDN0007694760	Wdfy1	1403.6247401505009	1464.5769082894303	1472.4501241578132	1631.5183288744431	1621.1428058743709	1495.10513476643
BRDN0007694759	Wdfy1	798.9863905472082	898.5623488649771	842.2163302322921	718.702272699853	743.5028471386003	840.9966383061169
BRDN0007694758	Wdfy1	981.1530727994823	983.407589664015	1080.4824155151048	715.4937804110144	755.0003138469292	769.1165837500384
BRDN0007694757	Wdfy1	1096.875980370076	1132.5985499952087	1113.6225424848965	717.0980265554338	802.9064251316328	774.5075878417443
BRDN0007694756	Wdfy1	1311.1571537184955	1265.276007083637	1182.1883224223964	1124.5765472379396	1220.6477155342484	1227.351931545038
BRDN0007693573	Wasf3	918.0314868518858	860.4104620627253	902.7827691770838	1015.4878094174262	950.45724788852	1182.4268974474892
BRDN0007693572	Wasf3	483.3784608092257	432.7676711897228	521.6713090244795	454.00165887066606	479.06111284703627	447.4533396115878
BRDN0007693571	Wasf3	219.81815457189305	253.39686010450876	245.69404477604178	275.93033684012215	333.42653454153725	336.03925504966634
BRDN0007693570	Wasf3	1143.3866226472521	1136.0151368730224	1123.3360279760423	1092.4916243495534	1161.2441375412159	1133.9078606221362
BRDN0007693569	Wasf3	957.3440535385467	951.5194454710879	902.2113876776046	993.0283633955559	1080.7618705829138	986.5537487821755
BRDN0007693568	Wasf3	1133.9737545673474	1247.6236415482667	1167.332403435938	1036.3430092948774	963.870959048237	1067.4188101577638
BRDN0007696237	Vps13d	241.4123813434392	269.34093220097225	251.97924127031263	150.79913757541559	137.96960049994644	140.16610638435282
BRDN0007696236	Vps13d	234.21430575292382	232.3279076913249	245.1226632765626	235.82418322963926	251.02802313184702	213.84316230433313
BRDN0007696235	Vps13d	511.0633669265926	508.50201364792434	379.39731565416685	434.7507051376343	413.90880149983934	413.31031369745057
BRDN0007696234	Vps13d	826.1175985422277	778.4123769951988	719.3693078442711	826.1867643759471	703.2617136594492	745.755566019313
BRDN0007696233	Vps13d	599.1013683798193	602.4581527877983	683.3722733770836	585.5498427130499	500.1398018123059	542.6944118983916
BRDN0007696232	Vps13d	280.17124990775284	320.58973536817626	291.4045647343751	362.55962863876516	352.5889790554187	325.2572468662546
BRDN0007693567	Vopp1	1330.5365880006523	1400.2311887572741	1356.4596797635422	1451.8427606994799	1690.127606124344	1450.1801006688809
BRDN0007693566	Vopp1	935.7498267670006	1018.7123207347554	931.3518441510421	1137.410516393294	1136.33295967317	1045.8547937909402
BRDN0007693565	Vopp1	828.332391031617	868.382498110957	932.4946071500004	1071.6364244721024	1029.0232703954339	934.4407092290187
BRDN0007693564	Vopp1	525.4595181076234	498.82168416078576	572.5242624781253	537.4224583804704	544.2134241942332	546.2884146261956
BRDN0007693563	Vopp1	569.201669773063	667.9427346125591	570.8101179796878	753.9956878770779	720.5079137219426	772.7105864778424
BRDN0007693562	Vopp1	832.7619760103958	815.9948326511484	821.075214751563	832.6037489536244	730.0891359788833	848.1846437617247
BRDN0007694755	Vmn2r99	1157.2290757059357	1059.7113632685187	1093.6241900031255	1057.1982091723285	940.8760256315793	1047.6517951548421
BRDN0007694754	Vmn2r99	1337.7346635911676	1441.2302312910374	1347.888957271355	1206.3931006033247	1214.898982180084	1220.16392608943
BRDN0007694753	Vmn2r99	1884.23471034799	1723.6680798569619	1788.4240933697924	1121.368054949101	891.0536698954875	1133.9078606221362
BRDN0007694752	Vmn2r99	890.9002788568662	927.6033373263928	923.3525031583338	1394.0898995003845	1433.3508496383326	1423.2250802103515
BRDN0007694751	Vmn2r99	1115.148018407538	1170.1810056511583	1115.908068482813	835.812241242463	825.9013585482905	902.0946846787834
BRDN0007694750	Vmn2r99	490.0228382773938	485.72476779583366	479.9604595625002	750.7871955882393	741.5866026872121	803.2596096641757
BRDN0007696428	Vmn2r96	282.93974051948953	305.21509441801504	331.972651197396	497.3163047699876	477.14486839564813	409.71631096964666
BRDN0007694749	Vmn2r84	1327.2143992665683	1228.2629825739896	1250.1827208604172	1293.0223924019676	1291.5487602356097	1315.404998376234
BRDN0007694748	Vmn2r84	408.07551616998785	400.3100958504936	416.5371131203127	418.70824369344115	511.63726852063473	402.52830551403883
BRDN0007694747	Vmn2r84	289.03041986531025	289.2710223215516	334.25817719531267	376.99784393853895	371.75142356930013	361.1972741442938
BRDN0007694746	Vmn2r84	798.9863905472082	772.1486343858738	805.6479142656254	940.0882406297185	925.5460700204741	875.1396642202541
BRDN0007694745	Vmn2r84	1472.837005443918	1618.8927489373448	1419.3116447062507	1206.3931006033247	1230.228937791189	1243.5249438201556
BRDN0007694744	Vmn2r84	1176.6085099880925	1126.3348073858838	1085.053467510938	875.9183948529459	868.0587364788297	709.8155387412738
BRDN0007693561	Vmn2r69	514.3855556606767	560.8896791077328	530.2420315166669	465.2313818816013	511.63726852063473	544.4914132622936
BRDN0007693560	Vmn2r69	215.94226771546167	218.66156018007047	231.40950728906262	357.7468902055072	279.7716899026692	348.61826459698005
BRDN0007693559	Vmn2r69	837.7452591115218	1038.0729797090326	970.7771676151046	928.8585176187833	1076.9293816801376	957.8017269597442
BRDN0007693558	Vmn2r69	486.7006495433098	495.97452842927447	478.24631506406274	646.5111962009838	733.9216248816596	691.8455251022542
