sgRNA	Gene	Input1_DOI_rep1	Input1_DOI_rep2	Input1_DOI_rep3	ahEGFRv3_1to10rep1	ahEGFRv3_1to10rep2	ahEGFRv3_1to10rep3
BRDN0007691819	Hmgb3	1006.1450905966707	1071.9418099712996	1053.6631038405696	1281.0203520779576	1223.7601410275872	1394.9488523022696
BRDN0007691818	Hmgb3	400.5415693994365	362.0424870271305	446.59267828112326	275.3927247879104	271.21170693043825	285.5158469624528
BRDN0007691817	Hmgb3	997.8404009599998	955.9895313322867	883.6833846839247	692.9236301115166	730.9486247759372	668.9228414548895
BRDN0007691816	Hmgb3	691.8445289626632	642.0549045915551	644.5504257461602	470.832723024492	527.5398445781085	460.088393390924
BRDN0007694059	Hlf	795.3337382811778	834.4863457371508	772.2991587769307	678.7098120579469	615.1875303544086	618.3457485643979
BRDN0007694058	Hlf	1431.6007289061201	1464.8226689768908	1522.427049837777	1629.258894390412	1693.4194383949314	1515.6812675892497
BRDN0007694057	Hlf	903.9335258376439	880.127136265273	917.9960609111978	1316.5548972118813	1314.7152866445024	1316.6359342782825
BRDN0007694056	Hlf	684.81748388548	655.6237882620779	752.2394403671402	509.92072267180833	520.9249248968783	422.5634535044302
BRDN0007694055	Hlf	641.3775688628936	665.4920672951854	563.2557774538517	582.7665401963524	565.5756327451821	523.7176392854135
BRDN0007694054	Hlf	1490.3723786425605	1403.1459250199691	1414.2101478902237	1522.65525898864	1587.580723495248	1626.6245681232313
BRDN0007694053	Hivep1	1081.526119606453	830.1689736601663	999.8185965300797	851.052355957478	926.0887553722281	987.069070927337
BRDN0007694052	Hivep1	725.0632875093469	795.6299970442902	818.7532435153926	536.5716315222512	519.2711949765708	515.5600436579149
BRDN0007694051	Hivep1	1229.094066227298	1107.0975540267448	1106.9797238244864	1257.922897740907	1288.2556079195815	1300.3207430232853
BRDN0007694050	Hivep1	622.2129004705761	590.8632071073101	623.9628200097964	652.058903207504	605.2651508325633	608.5566338113995
BRDN0007694049	Hivep1	1124.3272123492955	1075.0256471691455	1063.692963045465	827.9549016204274	831.8261499146977	960.9647649193413
BRDN0007694048	Hivep1	992.0910004423046	930.0852988703796	1002.9859204895203	881.2567193213133	940.9723246549961	887.5464042718534
BRDN0007691815	Hip1	1129.4377905872468	1031.235158959731	1118.0653576825284	986.0836274663889	1053.4259592359094	1104.5384479633176
BRDN0007691814	Hip1	829.1913191076054	759.2407181097063	874.7093001321764	543.678540549036	522.5786548171859	675.4489179568884
BRDN0007691813	Hip1	1239.9540449829447	1470.3735759330139	1396.261978786727	1597.2778037698804	1541.2762857266368	1652.728874131227
BRDN0007691812	Hip1	999.7568677992316	955.3727638927174	1000.3464838566531	1314.7781699551851	1298.177987441427	1261.1642840112918
BRDN0007691811	Hip1	847.717165220179	732.71971820823	854.649581722386	671.6029030311622	625.1099098762539	668.9228414548895
BRDN0007691810	Hip1	956.3169527766452	996.696182343855	1032.5476107776324	1293.4574428748308	1189.0318127011285	1256.2697266347925
BRDN0007691809	Hic2	879.658279207375	854.2229038033659	849.3707084566516	922.1214462253258	884.7455073645393	890.8094425228529
BRDN0007691808	Hic2	1226.5387771083224	1205.1635769182503	1126.5115549077034	1586.6174402297033	1650.422460466935	1755.51457903771
BRDN0007691807	Hic2	1153.0742149377718	1118.1993679389907	1115.4259210496612	1519.1018044752477	1490.0106581971027	1551.5746883502438
BRDN0007691806	Hic2	1241.2316895424326	1285.960111501818	1379.8974716629505	2089.4312538747267	1901.7894083536828	1996.9794096116702
BRDN0007691805	Hic2	1010.6168465548782	1033.0854612784387	1039.9380333496606	1359.19635137259	1432.1301109863384	1507.523671961751
BRDN0007691804	Hic2	880.2971014871189	780.8275784946289	924.330708830079	895.470537374883	783.8679822257787	854.9160217618588
BRDN0007695493	Hhex	714.2033087537002	625.4021837231862	649.301411685321	328.6945424887963	305.9400352568968	393.1961092454351
BRDN0007695492	Hhex	483.5884657661459	511.91697484245026	518.38535469511	350.01526956915063	418.3936698378102	425.8264917554297
BRDN0007695491	Hhex	413.9568372740588	371.91076606023796	405.4174668083956	206.10036177675877	221.59980932121172	226.78115844446253
BRDN0007695490	Hhex	514.2519351938539	488.47981213882	486.71211510070407	190.109816466493	231.52218884305702	215.36052456596443
BRDN0007695489	Hhex	546.8318714607938	599.4979512612791	548.4749323097956	250.51854319416367	239.79083844459478	292.04192346445177
BRDN0007695488	Hhex	799.1666719596413	905.4146012876108	865.7352155804281	545.4552678057322	506.04135561411033	505.77092890491645
BRDN0007691803	Hgf	1315.973896272471	1238.469018654988	1328.1645136587542	1328.9919880087548	1404.0167023411102	1228.5339015012971
BRDN0007691802	Hgf	880.9359237668629	889.9954152983804	936.4721173412679	1080.2501720712874	1157.6109442152851	1153.4840217283095
BRDN0007691801	Hgf	672.6798605703456	718.534067098138	735.8749332433638	700.0305391383013	681.3367271667107	704.8162622158836
BRDN0007691800	Hgf	951.2063745386938	912.8158105624415	978.7031034671425	870.5963557811361	856.632098719311	871.2312130168561
BRDN0007691799	Hgf	785.1125818052751	687.6956951196772	704.201693648958	536.5716315222512	507.6950855344179	549.8219452934092
BRDN0007691798	Hgf	726.3409320688347	615.5339046900788	700.5064823629439	620.0778125869725	625.1099098762539	668.9228414548895
BRDN0007694047	Hephl1	905.8499926768756	967.7081126841018	964.4501456496598	762.2159931226682	787.1754420663939	747.2357594788766
BRDN0007694046	Hephl1	954.4004859374134	847.4384619681044	873.6535254790296	996.7439910065661	1101.3841269248285	1008.2788195588334
BRDN0007694045	Hephl1	725.7021097890907	836.9534154954277	836.7014126188893	682.2632665713394	636.6860193184068	629.766382442896
BRDN0007694044	Hephl1	664.3751709336747	655.0070208225087	753.8231023468605	584.5432674530485	560.6144429842595	554.7165026699084
BRDN0007694043	Hephl1	667.5692823323942	679.0609509657081	691.5323978111956	426.4145416070871	456.4294580048838	450.2992786379256
BRDN0007694042	Hephl1	1249.5363791791035	1295.2116230953561	1152.3780339098014	1341.4290788056283	1407.3241621817251	1478.1563277027558
BRDN0007691797	Hdac7	1630.9132801862224	1479.0083200869828	1454.8574720363779	1684.337439347994	1761.222365127541	1791.4079997987042
BRDN0007691796	Hdac7	8.94351191641485	9.868279033107475	9.501971878321772	0.0	0.0	0.0
BRDN0007691795	Hdac7	912.2382154743148	838.8037178141354	967.6174696091003	1009.1810818034395	902.9365364879224	1036.0146446923288
BRDN0007691794	Hdac7	1225.8999548285785	1179.8761118959126	1208.8619778531586	1195.73744375654	1187.378082780821	1049.0667976963268
BRDN0007691793	Hdac7	1301.2809838383607	1258.8223441607722	1323.9414150461669	1417.8283508435645	1322.9839362460402	1484.682404204755
BRDN0007691792	Hdac7	1083.4425864456848	1201.4629722808352	1166.630991727284	1149.542535082439	1185.7243528605134	1129.0112348458135
BRDN0007691791	Hccs	808.1101838760561	805.4982760773977	827.727328067141	481.49308656466917	492.81151625164995	469.8775081439224
BRDN0007691790	Hccs	722.5079983903712	661.1746952182009	732.1797219573498	216.76072531693595	246.40575812582497	228.41267756996228
BRDN0007691789	Hccs	573.6624072100383	482.92890518269706	457.1504248125919	181.22618018301202	236.48337860397967	230.044196695462
BRDN0007691788	Hccs	866.2430113327526	784.5281831320443	724.7892993853218	461.949086741011	360.51312262704596	337.7244589784442
BRDN0007691787	Hccs	636.2669906249422	627.8692534814631	585.4270451699358	302.04363363835336	244.75202820551743	233.30723494646148
BRDN0007691786	Hccs	622.2129004705761	572.9769513598028	721.0940880993078	463.72581399770723	487.8503264907273	393.1961092454351
BRDN0007696432	Hacd3	1022.1156475902686	933.1691360682256	919.5797228909181	842.168719673997	884.7455073645393	900.5985572758512
BRDN0007691785	H3f3c	450.36970721946216	516.851114359004	499.38141093846644	385.54981470307456	350.59074310520066	339.3559781039439
BRDN0007691784	H3f3c	523.8342693900127	539.0547421834958	654.052397624482	243.41163416737888	211.67742979936642	197.4138141854674
BRDN0007691783	H3f3c	701.4268631588219	753.0730437140141	774.9385954097978	618.3010853302762	572.1905524264124	535.1382731639117
BRDN0007691782	H3f3c	597.2988315605633	541.5218119417727	541.6123970643409	383.7730874463784	471.3130272876518	420.93193437893046
BRDN0007691781	H3f3c	420.345060071498	432.9707425775905	379.5509878062974	225.64436160041691	266.2505171695156	283.8843278369531
BRDN0007691780	H3f3c	909.6829263553391	960.3069034092712	939.1115539741351	586.3199947097447	635.0322893980992	626.5033441918965
BRDN0007691779	H2-T23	859.8547885353136	933.7859035077948	934.3605680349742	538.3483587789475	620.1487201153313	548.1904261679094
BRDN0007691778	H2-T23	1420.7407501504736	1388.960273909877	1371.4512744377757	1151.319262339135	1278.3332283977363	1160.0100982303084
BRDN0007691777	H2-T23	1167.767127371882	1043.5705077511154	1169.7983156867247	1430.265441640438	1571.0434242921726	1492.8399998322534
BRDN0007691776	H2-T23	1143.4918807416132	1085.5106936418222	1084.8084561084022	1517.3250772185515	1534.6613660454066	1381.8966992982719
BRDN0007691775	H2-T23	645.849324821101	728.4023461312455	773.882820756651	815.5178108235541	836.7873396756204	859.810579138358
BRDN0007691774	H2-T23	682.9010170462483	658.707625459924	650.357186338468	426.4145416070871	491.1577863313424	469.8775081439224
BRDN0007691773	H2-K2	633.0728792262227	600.1147187008484	649.301411685321	561.445813115998	649.9158586808672	613.4511911878986
BRDN0007691772	H2-K2	1181.8212175262481	1157.0557166318515	1166.1031044007107	1170.8632621627933	1255.1810095134306	1213.8502293717995
BRDN0007691771	H2-K2	1118.5778118316002	1024.4507171244697	1051.551554534276	1364.5265331426788	1382.518213377112	1223.6393441247978
BRDN0007691770	H2-K2	1003.589801477695	1031.235158959731	932.2490187286804	982.5301729529965	982.3155726626848	1014.8048960608324
BRDN0007691769	H2-K2	962.0663532943404	928.2349965516719	908.494089032876	854.6058104708704	805.3664711897769	768.4455081103731
BRDN0007691768	H2-K2	663.0975263741868	671.6597416908776	642.4388764398665	639.6218124106307	666.4531578839427	624.8718250663968
BRDN0007691767	H2-K1	1085.3590532849166	1063.9238332568996	1059.997751759451	1158.42617136592	1205.569111904204	1102.9069288378178
BRDN0007691766	H2-K1	919.2652605514979	902.947531529334	904.2709904202885	1018.0647180869205	985.6230325032999	1091.4862949593198
BRDN0007691765	H2-K1	819.6089849114467	776.5102064176444	893.1853565622465	820.8479925936426	901.2828065676149	827.1801966283634
BRDN0007691764	H2-K1	969.0933983715234	942.4206476617638	894.2411312153934	907.9076281717563	917.8201057706904	947.9126119153434
BRDN0007691763	H2-K1	645.2105025413571	616.7674395692172	592.8174677419638	566.7759948860866	611.8800705137936	629.766382442896
BRDN0007691762	H2-K1	696.9551072006144	677.2106486470005	711.0642288944125	607.6407217900991	476.2742170485744	533.5067540384119
BRDN0007694041	H2al1n	889.8794356832776	842.5043224515507	837.2292999454627	1158.42617136592	1164.2258638965154	1261.1642840112918
BRDN0007694040	H2al1n	1377.300835127887	1446.3196457898143	1332.3876122713416	1657.686530497551	1721.5328470401598	1664.1495080097252
BRDN0007694039	H2al1n	606.2423434769781	654.3902533829395	641.3831017867195	762.2159931226682	658.184508282405	668.9228414548895
BRDN0007694038	H2al1n	564.0800730138795	595.1805791842946	576.4529606181875	676.9330848012507	750.7933838196278	660.7652458273909
BRDN0007694037	H2al1n	841.9677647024838	977.5763917172093	960.2270470370723	1163.7563531360086	1189.0318127011285	1098.0123714613187
BRDN0007694036	H2al1n	908.4052817958512	935.6362058265025	849.3707084566516	781.7599929463263	740.8710042977825	801.0758906203677
BRDN0007694035	H2al1b	933.319350705864	1001.0135544208396	1010.3763430615484	1266.806534024388	1212.1840315854342	1189.3774424893036
BRDN0007694034	H2al1b	891.7959025225094	922.0673221559797	799.7492997587491	646.7287214374154	778.9067924648562	672.185879705889
BRDN0007694033	H2al1b	749.9773564193597	683.9950904822618	702.6180316692377	607.6407217900991	611.8800705137936	553.0849835444086
BRDN0007694032	H2al1b	1073.860252249526	1005.3309264978241	907.4383143797291	929.2283552521106	974.046923061147	991.9636283038362
BRDN0007694031	H2al1b	590.9106087631241	531.6535329086653	505.1881715307742	445.95854143074524	411.77875015658	396.4591474964345
BRDN0007694030	H2al1b	815.1372289532393	737.6538577247837	843.0360605377705	840.3919924173008	945.9335144159187	885.9148851463536
BRDN0007694821	H2ac6	397.98628028046085	381.7790450933455	410.69634007412986	239.8581796539865	213.33115971967396	197.4138141854674
BRDN0007694820	H2ac6	449.73088493971824	524.8690910734039	448.704227587417	200.7701800066702	188.5252109150607	187.62469943246901
BRDN0007694819	H2ac6	672.0410382906017	587.779369909464	644.5504257461602	431.74472337717566	499.42643593288017	440.51016388492724
BRDN0007694818	H2ac6	803.6384279178487	849.9055317263814	921.1633848706384	891.9170828614905	929.3962152128432	897.3355190248518
BRDN0007694817	H2ac6	334.742874585813	341.07239408177713	326.2343678223808	17.767272566961964	21.498488963998152	17.946710380497038
BRDN0007694816	H2ac6	777.4467144483481	780.8275784946289	816.1138068825254	595.2036309932257	600.3039610716407	673.8173988313887
BRDN0007695013	H1f1	698.2327517601022	691.3962997570925	654.052397624482	506.3672681584159	555.6532532233368	535.1382731639117
BRDN0007695012	H1f1	792.1396268824582	689.5459974383848	743.2653558153919	591.6501764798334	616.8412602747162	603.6620764349003
BRDN0007695011	H1f1	788.9455154837386	781.4443459341982	747.4884544279794	710.6909026784786	727.6411649353221	729.2890490983796
BRDN0007695010	H1f1	669.485749171626	662.4082300973392	741.1538065090981	620.0778125869725	519.2711949765708	584.0838469289035
BRDN0007695009	H1f1	557.6918502164403	570.5098816015259	601.2636649671388	431.74472337717566	514.3100052156481	497.61333327741784
BRDN0007695008	H1f1	757.6432237762866	818.4503923083512	750.6557783874199	692.9236301115166	615.1875303544086	654.2391693253919
BRDN0007694029	Guk1	625.4070118692956	643.9052069102628	647.1898623790273	529.4647224954665	553.9995233030293	489.4557376499192
BRDN0007694028	Guk1	768.5032025319333	643.9052069102628	724.2614120587483	456.6189049709224	461.3906477658065	425.8264917554297
BRDN0007694027	Guk1	611.9917439946734	598.2644163821407	559.0326788412642	444.18181417404907	492.81151625164995	510.66548628141567
BRDN0007694026	Guk1	782.5572926862994	797.4802993629978	789.1915532272805	943.4421733056802	896.3216168066922	867.9681747658567
BRDN0007694025	Guk1	65.79869481362354	56.742604440367984	42.23098612587454	0.0	0.0	0.0
BRDN0007694024	Guk1	1101.3296102785146	1150.8880422361592	1058.4140897797306	1320.108351725274	1314.7152866445024	1354.1608741647763
BRDN0007691761	Gtpbp4	1163.9341936934184	1118.1993679389907	1113.842259069941	572.1061766561752	572.1905524264124	536.7697922894114
BRDN0007691760	Gtpbp4	603.6870543580025	636.5039976354321	677.8073273202864	344.68508779906205	352.24447302550817	305.0940764684496
BRDN0007691759	Gtpbp4	777.4467144483481	719.1508345377073	759.1019756125949	380.219632932986	297.671385655359	345.88205460594287
BRDN0007691758	Gtpbp4	689.2892398436875	696.9472067132155	561.1442281475579	334.0247242588849	304.28630533658924	321.40926772344693
BRDN0007691757	Gtpbp4	436.3156170650959	373.1443009393764	380.60676245944427	151.02181681917668	114.10736450122096	117.4693770359806
BRDN0007691756	Gtpbp4	514.2519351938539	434.2042774567289	478.7938052021026	145.6916350490881	117.41482434183607	145.20520216947602
BRDN0007691755	Gtf2h1	1005.5062683169268	1043.5705077511154	967.089582282527	700.0305391383013	621.8024500356389	588.9784043054027
BRDN0007691754	Gtf2h1	990.8133558828167	969.5584150028094	947.0298638727365	517.0276316985932	449.81453832365366	504.1394097794167
BRDN0007691753	Gtf2h1	1077.0543636482457	956.6062987718559	1018.8225402867232	746.2254478124024	734.2560846165522	734.1836064748787
BRDN0007691752	Gtf2h1	615.8246776731369	522.402021315127	574.8692986384672	268.2858157611256	299.3251155756666	352.4081311079418
BRDN0007691751	Gtf2h1	611.3529217149295	648.8393464268165	572.7577493321735	511.6974499285045	489.50405641103487	575.9262513014049
BRDN0007691750	Gtf2h1	466.979086492804	474.294161028728	467.70817134406053	204.32363452006257	203.40878019782866	189.25621855796874
BRDN0007694023	Gtf2a2	883.4912128858385	782.0611133737674	805.0281730244834	644.9519941807192	580.4592020279501	748.8672786043763
BRDN0007694022	Gtf2a2	287.47002588476306	352.17420799402305	300.89577614685606	69.29236301115165	79.3790361747624	119.10089616148034
BRDN0007694021	Gtf2a2	602.4094097985146	626.6357186023247	621.3233833769292	294.9367246115686	302.63257541628167	298.5679999664507
BRDN0007694020	Gtf2a2	807.4713615963122	807.3485783961053	783.9126799615461	413.9774508102137	453.12199816426875	416.0373770024313
BRDN0007694019	Gtf2a2	651.5987253387963	704.3484159880461	687.3092991986081	213.20727080354354	261.28932740859295	192.5192568089682
